subject,relation,object
line,synonym,air
line,synonym,note
cabinets,hypernym,furniture
cabinets,hyponym,dresser
cabinets,synonym,cabinet
cabinets,partMeronym,shelf
cabinets,hypernym,compartment
strings,hypernym,section
strings,hypernym,cord
strings,synonym,string
strings,synonym,train
strings,hypernym,tie
strings,hyponym,beads
strings,hypernym,necklace
strings,synonym,chain
van,hypernym,car
van,hypernym,truck
van,hyponym,wagon
knobs,synonym,knob
knobs,hypernym,handle
knobs,hypernym,grip
knobs,hyponym,doorknob
knobs,hyponym,stop
knobs,hypernym,decoration
knobs,hypernym,ornament
silver,hypernym,conductor
silver,hypernym,gray
silver,hypernym,grey
silver,hypernym,silverware
pears,synonym,pear
pears,partHolonym,pear
pears,partMeronym,pear
store,hypernym,outlet
store,hyponym,booth
store,synonym,shop
store,partMeronym,storefront
store,hyponym,base
store,partHolonym,computer
store,hyponym,magazine
guys,hypernym,man
guys,synonym,guy
guys,synonym,cat
guys,hypernym,image
guys,hypernym,brace
guys,partHolonym,tent
entryway,hyponym,opening
entryway,hyponym,arch
entryway,hyponym,archway
entryway,hyponym,doorway
entryway,hyponym,door
entryway,synonym,entrance
distance,hyponym,piece
distance,hypernym,part
distance,hyponym,leg
distance,synonym,space
distance,hypernym,point
greenery,hypernym,leaf
greenery,hypernym,foliage
awning,hypernym,canopy
head,partMeronym,skull
head,partMeronym,face
head,partMeronym,ear
head,partMeronym,muzzle
head,partHolonym,body
head,partHolonym,animal
head,hypernym,top
head,hypernym,word
head,hypernym,point
head,hypernym,tip
head,hypernym,peak
head,hyponym,point
head,hypernym,object
head,hypernym,foam
head,hypernym,front
head,hypernym,mark
head,synonym,point
head,partHolonym,arrow
head,hypernym,line
head,hypernym,structure
head,partHolonym,ram
head,hypernym,toilet
head,hypernym,can
head,hypernym,bathroom
head,partHolonym,pin
head,partHolonym,bolt
head,partHolonym,screw
head,partHolonym,nail
head,partHolonym,drum
walking,synonym,walk
crease,synonym,wrinkle
crease,synonym,seam
crease,synonym,line
crease,partHolonym,skin
crease,hypernym,sticker
frames,synonym,frame
frames,partMeronym,eyeglasses
frames,partMeronym,glasses
frames,hypernym,photograph
frames,hypernym,photo
frames,hypernym,picture
frames,hypernym,body
frames,hyponym,person
frames,synonym,figure
frames,synonym,shape
frames,partHolonym,person
frames,partHolonym,someone
frames,partHolonym,man
frames,partHolonym,human
frames,hypernym,part
frames,hypernym,section
frames,partMeronym,bottom
frames,partMeronym,top
frames,hypernym,drawing
frames,partHolonym,strip
frames,partHolonym,ship
frames,partHolonym,building
frames,partHolonym,aircraft
deer,partMeronym,flag
tissues,hyponym,band
tissues,synonym,tissue
tissues,hypernym,paper
bagel,hypernym,bun
bagel,hypernym,roll
basil,hypernym,herb
road,hyponym,line
road,hyponym,roadway
road,hyponym,highway
road,hyponym,driveway
road,hyponym,track
road,partMeronym,curve
road,partMeronym,shoulder
road,partMeronym,intersection
road,partMeronym,circle
road,partMeronym,crown
road,partMeronym,crest
monument,hypernym,structure
monument,hyponym,plaque
rag,synonym,tag
rag,hypernym,newspaper
rag,hypernym,paper
rag,synonym,sheet
duck,partMeronym,duck
duck,partHolonym,duck
duck,hypernym,fabric
duck,hypernym,cloth
duck,hypernym,material
silverware,hyponym,silver
hotdogs,synonym,hotdog
hotdogs,hypernym,sandwich
hotdogs,partMeronym,hotdog
hotdogs,partMeronym,dog
hotdogs,hypernym,sausage
hotdogs,synonym,dog
hotdogs,partHolonym,hotdog
photo,hyponym,scene
photo,hyponym,frame
photo,hyponym,print
photo,synonym,photograph
photo,synonym,picture
dial,hypernym,face
dial,hypernym,control
dial,hypernym,controller
dial,hypernym,indicator
sails,synonym,sail
sails,synonym,canvas
sails,synonym,sheet
sails,hypernym,structure
earrings,synonym,earring
vegetation,hyponym,brush
vegetation,hyponym,shrubbery
vegetation,hyponym,forest
vegetation,hyponym,wood
vegetation,hyponym,woods
vegetation,hyponym,stand
vegetation,hyponym,garden
vegetation,hyponym,bush
computers,hypernym,machine
computers,hyponym,website
computers,synonym,computer
computers,partMeronym,store
computers,partMeronym,keyboard
computers,partMeronym,monitor
computers,partMeronym,chip
computers,partMeronym,bus
computers,partHolonym,platform
sculpture,hyponym,statue
sculpture,hyponym,carving
sculpture,hyponym,molding
sculpture,hypernym,art
sculpture,synonym,carving
artwork,hyponym,drawing
artwork,synonym,art
braid,hypernym,trim
equipment,hyponym,gear
equipment,hyponym,material
human,hyponym,man
human,synonym,man
human,partMeronym,figure
human,partMeronym,shape
human,partMeronym,frame
human,partMeronym,face
human,partMeronym,foot
human,partMeronym,hand
human,partMeronym,mitt
human,partMeronym,paw
human,partMeronym,arm
human,partMeronym,mane
tights,hypernym,hose
feeder,hyponym,mouth
feeder,hypernym,branch
feeder,hypernym,machine
feeder,hypernym,device
feeder,hypernym,animal
faces,hyponym,mug
faces,synonym,face
faces,partMeronym,jaw
faces,partMeronym,chin
faces,partMeronym,cheek
faces,partMeronym,eye
faces,partMeronym,eyebrow
faces,partMeronym,beard
faces,partMeronym,whiskers
faces,partMeronym,forehead
faces,partMeronym,mouth
faces,partMeronym,nose
faces,partHolonym,head
faces,partHolonym,man
faces,partHolonym,human
faces,hyponym,light
faces,hypernym,surface
faces,partHolonym,racket
faces,partHolonym,racquet
faces,hypernym,person
faces,hypernym,someone
faces,hyponym,top
faces,hyponym,front
faces,hyponym,bottom
faces,hyponym,underside
faces,hyponym,rear
faces,hyponym,backside
faces,synonym,side
faces,hyponym,muzzle
faces,partHolonym,animal
faces,hypernym,front
faces,hyponym,dial
faces,partHolonym,watch
faces,synonym,case
faces,synonym,cheek
cycle,synonym,bicycle
cycle,synonym,bike
cycle,synonym,wheel
cycle,partMeronym,chain
cycle,partMeronym,handlebar
cycle,partMeronym,saddle
cycle,partMeronym,kickstand
cycle,partMeronym,pedal
pen,hypernym,enclosure
pen,hypernym,swan
steer,synonym,tip
steer,hypernym,male
steer,hypernym,cattle
steer,hypernym,cows
picture,hyponym,graphic
picture,hyponym,reflection
picture,hyponym,foil
picture,synonym,image
picture,synonym,icon
picture,hyponym,mural
picture,hyponym,icon
picture,hyponym,landscape
picture,synonym,painting
picture,hypernym,image
picture,synonym,scene
picture,partMeronym,scene
picture,partHolonym,television
picture,hyponym,portrait
picture,hyponym,scene
picture,hyponym,frame
picture,hyponym,print
picture,synonym,photograph
picture,synonym,photo
wreath,hyponym,crown
curtain,hypernym,blind
curtain,hypernym,screen
curtain,synonym,drape
curtain,synonym,mantle
curtain,hypernym,barrier
containers,hyponym,vessel
containers,hyponym,bank
containers,hyponym,bag
containers,hyponym,handbag
containers,hyponym,purse
containers,hyponym,case
containers,hyponym,bin
containers,hyponym,pot
containers,hyponym,cup
containers,hyponym,canister
containers,hyponym,tin
containers,hyponym,spoon
containers,hyponym,dispenser
containers,hyponym,can
containers,hyponym,trough
containers,hyponym,basket
containers,hyponym,box
containers,hyponym,shaker
containers,hyponym,package
containers,hyponym,bowl
containers,hyponym,dish
containers,hyponym,drawer
containers,hyponym,envelope
containers,hyponym,glass
containers,hyponym,pan
containers,synonym,container
lantern,hypernym,lamp
stand,hypernym,support
stand,synonym,base
stand,synonym,pedestal
stand,hypernym,place
stand,hypernym,vegetation
stand,hypernym,table
stand,hyponym,tripod
stand,synonym,rack
stand,hypernym,stop
stand,hyponym,landscape
stand,hypernym,booth
stand,synonym,stall
stand,hyponym,bleachers
stand,partHolonym,park
stand,partHolonym,stadium
stand,partHolonym,bowl
stand,hypernym,platform
siding,hypernym,railroad
siding,hypernym,railway
pear,partHolonym,pear
pear,partMeronym,pear
ducks,synonym,duck
ducks,partMeronym,duck
ducks,partHolonym,duck
ducks,hypernym,fabric
ducks,hypernym,cloth
ducks,hypernym,material
cigarette,hypernym,smoke
cigarette,hyponym,stick
cigarette,synonym,butt
arms,partMeronym,arm
arms,partMeronym,crest
arms,hypernym,limb
arms,synonym,arm
arms,partMeronym,wrist
arms,partMeronym,hand
arms,partMeronym,mitt
arms,partMeronym,paw
arms,partMeronym,forearm
arms,partMeronym,elbow
arms,partHolonym,body
arms,partHolonym,man
arms,partHolonym,human
arms,synonym,branch
arms,synonym,limb
arms,hyponym,bow
arms,hyponym,gun
arms,hyponym,knife
arms,hyponym,blade
arms,hyponym,brand
arms,hyponym,steel
arms,partHolonym,arms
arms,hypernym,armrest
arms,partHolonym,armchair
arms,synonym,sleeve
arms,partMeronym,cuff
arms,partMeronym,wristband
rose,hypernym,shrub
rose,hypernym,bush
rose,partMeronym,hip
rose,hypernym,wine
rose,hypernym,pink
eye,partMeronym,lid
eye,partMeronym,lens
eye,partHolonym,face
eye,hypernym,area
eye,hyponym,seat
eye,synonym,center
eye,synonym,middle
eye,synonym,heart
eye,hypernym,hole
eye,partHolonym,needle
cable,hypernym,wire
cable,hypernym,conductor
cable,synonym,line
cable,partHolonym,cable
cable,hypernym,rope
cable,hypernym,television
cable,partMeronym,cable
cable,partMeronym,line
remote,hypernym,device
toes,synonym,toe
toes,partHolonym,foot
toes,hypernym,covering
toes,partHolonym,hoof
toes,hypernym,part
toes,hypernym,portion
pizza,hypernym,dish
w,hypernym,metal
w,hypernym,letter
herbs,hyponym,dock
herbs,hyponym,vegetable
herbs,hyponym,lettuce
herbs,hyponym,basil
herbs,hyponym,strawberry
herbs,hyponym,tomato
herbs,hyponym,celery
herbs,hyponym,pineapple
herbs,hyponym,banana
herbs,hyponym,asparagus
herbs,hyponym,parsley
herbs,hyponym,dandelion
herbs,hyponym,carrot
herbs,synonym,herb
herbs,partMeronym,vegetable
herbs,partMeronym,veggie
herbs,hypernym,seasoning
herbs,hyponym,tea
view,hyponym,light
view,hyponym,background
view,hyponym,ground
view,hyponym,foreground
view,synonym,scene
view,hypernym,range
view,hyponym,eyes
view,hyponym,pole
view,hyponym,side
view,hypernym,design
view,synonym,horizon
spoke,hypernym,support
spoke,partHolonym,ladder
wave,hyponym,surf
wave,hyponym,wake
wave,hyponym,ripple
wave,hyponym,roll
wave,hyponym,lift
wave,hyponym,flap
wave,hypernym,curve
wave,hypernym,woman
baseball,hyponym,ball
baseball,hypernym,ball
pedestrian,hyponym,stroller
shield,hyponym,plate
shield,hyponym,scale
shield,hyponym,shell
shield,synonym,shell
nozzle,hypernym,spout
nozzle,synonym,nose
nozzle,hypernym,nose
nozzle,synonym,beak
nozzle,synonym,snout
magazines,synonym,magazine
magazines,partHolonym,camera
magazines,hypernym,store
magazines,synonym,clip
magazines,partHolonym,gun
seats,hypernym,room
seats,hyponym,circle
seats,hyponym,stall
seats,synonym,seating
seats,hypernym,space
seats,synonym,seat
seats,synonym,place
seats,synonym,butt
seats,synonym,backside
seats,synonym,buns
seats,synonym,can
seats,synonym,rear
seats,synonym,tail
seats,synonym,bottom
seats,partHolonym,torso
seats,partHolonym,trunk
seats,partHolonym,body
seats,hypernym,furniture
seats,hyponym,box
seats,hyponym,chair
seats,hyponym,sofa
seats,hyponym,couch
seats,hyponym,ottoman
seats,hyponym,bench
seats,hyponym,stool
seats,partMeronym,seat
seats,hypernym,support
seats,hyponym,cockpit
seats,hyponym,saddle
seats,partHolonym,seat
seats,hypernym,center
seats,hypernym,middle
seats,hypernym,heart
seats,hypernym,eye
seats,hypernym,part
seats,hypernym,portion
seats,partHolonym,trouser
seats,partHolonym,pant
seats,partHolonym,skirt
designs,synonym,design
designs,synonym,pattern
designs,hypernym,decoration
designs,hypernym,ornament
designs,hyponym,marking
designs,hyponym,device
designs,hyponym,tattoo
designs,hyponym,decal
designs,hyponym,emblem
designs,synonym,figure
designs,hypernym,goal
designs,hypernym,end
designs,hyponym,view
ridge,hyponym,bank
ridge,hyponym,ledge
ridge,hyponym,shelf
ridge,hyponym,bar
ridge,hypernym,beam
mask,hypernym,covering
slat,hypernym,strip
slat,hyponym,fin
pillowcase,synonym,case
wake,hypernym,wave
wake,hypernym,watch
heater,hypernym,device
heater,hyponym,radiator
heater,hyponym,stove
heater,synonym,smoke
cupboards,synonym,cupboard
cupboards,synonym,closet
garbage,hyponym,trash
poles,hypernym,rod
poles,hyponym,mast
poles,synonym,pole
poles,hypernym,view
poles,synonym,rod
poles,partMeronym,yard
poles,synonym,terminal
poles,hypernym,end
poles,hypernym,terminal
poles,partHolonym,magnet
headboard,hypernym,panel
sign,synonym,mark
sign,hyponym,poster
sign,hyponym,bill
sign,hyponym,card
sign,hyponym,signpost
sign,hyponym,indicator
sign,hyponym,symbol
sign,hyponym,beam
sign,hyponym,number
sign,synonym,signal
sign,hypernym,structure
sign,hyponym,scoreboard
sign,hyponym,billboard
sign,hyponym,shingle
sign,synonym,signboard
sign,hypernym,part
sign,synonym,house
bus,synonym,coach
bus,partMeronym,window
bus,partMeronym,roof
bus,hypernym,conductor
bus,partHolonym,computer
bus,hypernym,car
bus,hypernym,automobile
bus,hypernym,machine
highway,hypernym,road
buildings,hypernym,structure
buildings,hyponym,skyscraper
buildings,hyponym,hotel
buildings,hyponym,gazebo
buildings,hyponym,house
buildings,hyponym,restaurant
buildings,hyponym,center
buildings,synonym,building
buildings,partMeronym,floor
buildings,partMeronym,frame
buildings,partMeronym,stairway
buildings,partMeronym,staircase
buildings,partMeronym,wall
buildings,partMeronym,window
buildings,partMeronym,court
buildings,partMeronym,courtyard
buildings,partMeronym,room
buildings,partMeronym,corner
buildings,partMeronym,lift
buildings,partMeronym,wing
buildings,partMeronym,roof
buildings,hypernym,business
buildings,partMeronym,painting
buildings,partMeronym,plumbing
scale,hypernym,leaf
scale,hypernym,foliage
scale,hypernym,chip
scale,hypernym,indicator
scale,hypernym,shield
scale,hyponym,shoe
scale,synonym,plate
scale,synonym,shell
scale,hypernym,covering
scale,hypernym,cover
bill,partMeronym,rider
bill,synonym,note
bill,hypernym,ad
bill,hypernym,advertisement
bill,hypernym,advertising
bill,synonym,flyer
bill,hypernym,sign
bill,synonym,poster
bill,synonym,card
bill,hyponym,menu
bill,hyponym,card
bill,hypernym,brim
bill,synonym,peak
bill,synonym,visor
bill,hypernym,mouth
bill,synonym,beak
bill,partHolonym,bird
minivan,hypernym,car
minivan,hypernym,automobile
minivan,hypernym,machine
moped,hypernym,motorbike
hole,hypernym,opening
hole,hypernym,gap
hole,hyponym,vent
hole,hyponym,eye
hole,hyponym,cup
hole,hyponym,manhole
hole,hypernym,space
hole,hyponym,kettle
hole,hyponym,tunnel
hole,synonym,jam
hole,synonym,pickle
hole,hypernym,mouth
bottom,hypernym,side
bottom,hypernym,face
bottom,hyponym,heel
bottom,hyponym,sole
bottom,hyponym,underbelly
bottom,hyponym,base
bottom,synonym,underside
bottom,hypernym,part
bottom,hyponym,foot
bottom,synonym,butt
bottom,synonym,backside
bottom,synonym,buns
bottom,synonym,can
bottom,synonym,rear
bottom,synonym,seat
bottom,synonym,tail
bottom,partHolonym,torso
bottom,partHolonym,trunk
bottom,partHolonym,body
bottom,partHolonym,frame
bottom,synonym,bed
bottom,hypernym,land
bottom,hypernym,ground
bottom,hypernym,soil
zucchini,partMeronym,zucchini
zucchini,partHolonym,zucchini
windows,hyponym,skylight
windows,synonym,window
windows,partMeronym,case
windows,partMeronym,pane
windows,partMeronym,window
windows,partHolonym,building
windows,hypernym,opening
windows,partHolonym,car
windows,partHolonym,automobile
windows,partHolonym,machine
windows,partHolonym,bus
windows,partHolonym,coach
windows,hypernym,panel
windows,hypernym,gap
windows,hypernym,pane
windows,partHolonym,window
windows,hypernym,display
windows,hyponym,foreground
windows,hyponym,panel
fire,hyponym,cover
fire,synonym,flame
fire,hypernym,fireplace
rain,hyponym,shower
dash,synonym,bolt
moustache,hyponym,toothbrush
moustache,synonym,mustache
moustache,partHolonym,beard
moustache,partHolonym,whiskers
pencil,partMeronym,point
pencil,partMeronym,tip
pencil,partMeronym,peak
pencil,hypernym,figure
donut,synonym,doughnut
towers,hypernym,structure
towers,hyponym,pylon
towers,hyponym,steeple
towers,hyponym,spire
towers,hyponym,lighthouse
towers,synonym,tower
towers,hypernym,shape
towers,synonym,column
towers,synonym,pillar
towers,hypernym,boat
lights,hyponym,sunlight
lights,hyponym,sunshine
lights,hyponym,sun
lights,hyponym,beam
lights,hyponym,streamer
lights,synonym,light
lights,hyponym,headlight
lights,hypernym,view
lights,hypernym,scene
lights,synonym,lighting
lights,hypernym,face
lights,hyponym,stoplight
lights,hypernym,device
lights,hyponym,match
streetlight,hypernym,lamp
streetlight,partMeronym,lamppost
words,hypernym,text
words,synonym,row
words,hypernym,line
words,hyponym,head
words,synonym,word
words,hypernym,information
words,partMeronym,text
cans,hypernym,container
cans,synonym,can
cans,synonym,tin
cans,hypernym,buoy
cans,synonym,butt
cans,synonym,backside
cans,synonym,buns
cans,synonym,rear
cans,synonym,seat
cans,synonym,tail
cans,synonym,bottom
cans,partHolonym,torso
cans,partHolonym,trunk
cans,partHolonym,body
cans,synonym,toilet
cans,synonym,pot
cans,synonym,stool
cans,partHolonym,bathroom
cans,partHolonym,toilet
cans,partHolonym,can
cans,hypernym,room
cans,hyponym,restroom
cans,hyponym,closet
cans,hyponym,head
cans,synonym,bathroom
cans,partMeronym,toilet
cans,partMeronym,can
cans,partMeronym,pot
cans,partMeronym,stool
statue,hypernym,sculpture
day,hyponym,date
day,partMeronym,day
day,partMeronym,daytime
day,partMeronym,night
day,partMeronym,dark
day,hypernym,time
day,synonym,daytime
day,partHolonym,day
mailbox,hypernym,box
suitcases,hypernym,luggage
suitcases,synonym,bag
suitcases,synonym,grip
suitcases,synonym,suitcase
driver,hypernym,worker
driver,hypernym,wood
suspenders,synonym,brace
suspenders,partMeronym,strap
tabletop,hyponym,countertop
tabletop,partHolonym,table
hill,hyponym,mound
hill,partMeronym,hillside
hill,hypernym,structure
hill,synonym,mound
hill,partHolonym,diamond
lamb,hypernym,meat
racks,hyponym,carrier
racks,synonym,rack
racks,synonym,wheel
racks,hypernym,support
racks,hyponym,tripod
racks,synonym,stand
mattress,hypernym,pad
mattress,partHolonym,bed
pond,hypernym,lake
pond,synonym,pool
rolls,synonym,roll
rolls,hyponym,card
rolls,hypernym,wave
rolls,hypernym,bread
rolls,hyponym,bagel
rolls,synonym,bun
rolls,hyponym,bolt
rolls,synonym,bowl
sheets,synonym,sheet
sheets,hypernym,paper
sheets,hyponym,leaf
sheets,hypernym,shape
sheets,synonym,plane
sheets,hypernym,newspaper
sheets,synonym,rag
sheets,hyponym,panel
sheets,hyponym,chalkboard
sheets,hyponym,plate
sheets,hyponym,board
sheets,hypernym,line
sheets,partHolonym,ship
sheets,synonym,sail
sheets,synonym,canvas
branches,synonym,branch
branches,synonym,arm
branches,hypernym,stalk
branches,hypernym,stem
branches,hyponym,twig
branches,hyponym,limb
branches,partMeronym,bark
branches,hyponym,fork
branches,synonym,leg
branches,hypernym,stream
branches,hyponym,feeder
branches,synonym,limb
staircase,hyponym,ramp
staircase,hyponym,stairs
staircase,hyponym,steps
staircase,synonym,stairway
staircase,partMeronym,step
staircase,partMeronym,stair
staircase,partHolonym,building
terminal,hypernym,station
terminal,synonym,pole
terminal,hyponym,tip
terminal,hyponym,pole
terminal,hyponym,point
terminal,hyponym,heel
terminal,hyponym,goal
terminal,synonym,end
terminal,partMeronym,keyboard
airplane,hyponym,jet
airplane,synonym,plane
airplane,partMeronym,fuselage
airplane,partMeronym,windshield
airplane,partMeronym,gun
airplane,partMeronym,wing
airplane,partMeronym,hood
screws,synonym,screw
screws,hypernym,propeller
screws,partHolonym,ship
screws,hyponym,bolt
screws,partMeronym,thread
screws,partMeronym,head
numerals,hypernym,symbol
numerals,synonym,numeral
numerals,synonym,number
pack,hyponym,deck
pack,hypernym,package
pack,synonym,ring
pack,hypernym,set
pack,hypernym,circle
pack,hypernym,band
pack,hypernym,lot
pack,hyponym,loop
sunglasses,hypernym,eyeglasses
sunglasses,hypernym,glasses
sunglasses,synonym,shades
sprinkles,hypernym,shower
sprinkles,synonym,sprinkle
center,hypernym,area
center,hyponym,seat
center,synonym,middle
center,synonym,heart
center,synonym,eye
center,partHolonym,outfield
center,hypernym,building
center,hypernym,point
center,hyponym,bull
center,hyponym,stuff
center,synonym,meat
center,hypernym,object
center,hypernym,place
center,hypernym,outlet
laptops,synonym,laptop
umbrella,hypernym,canopy
umbrella,partMeronym,panel
umbrella,partMeronym,handle
umbrella,partMeronym,grip
jacket,hypernym,coat
jacket,hyponym,sack
jacket,hyponym,blazer
jacket,hypernym,wrap
jacket,hypernym,wrapper
jacket,synonym,crown
jacket,synonym,cap
jacket,hypernym,peel
jacket,hypernym,skin
jacket,partHolonym,potato
jacket,hypernym,shell
jacket,hypernym,case
night,synonym,dark
night,partHolonym,day
night,hypernym,dark
wrap,synonym,wrapper
wrap,hypernym,sandwich
wrap,hypernym,covering
wrap,hyponym,jacket
wrap,hyponym,envelope
palm,hypernym,area
palm,partHolonym,hand
palm,partHolonym,mitt
palm,partHolonym,paw
palm,hypernym,tree
palm,synonym,decoration
palm,synonym,ribbon
patches,hypernym,marking
patches,hyponym,speck
patches,hyponym,splash
patches,hyponym,plaque
patches,synonym,spot
patches,synonym,patch
patches,hyponym,garden
patches,hyponym,bed
patches,hypernym,time
patches,synonym,piece
patches,hypernym,dressing
jet,hypernym,airplane
jet,hypernym,plane
jet,hyponym,spray
jet,synonym,green
jet,synonym,fountain
pitcher,hypernym,vessel
pitcher,hypernym,leaf
pitcher,hypernym,foliage
pitcher,synonym,mound
parrot,hypernym,bird
cart,hypernym,wagon
cart,hyponym,truck
cart,partMeronym,handle
cart,partMeronym,grip
restroom,hypernym,toilet
restroom,hypernym,can
restroom,hypernym,bathroom
dust,hypernym,trash
dust,synonym,debris
dust,hypernym,material
dust,hypernym,stuff
dot,hypernym,disk
dot,hypernym,disc
dot,hypernym,saucer
dot,synonym,point
dot,synonym,pane
bridge,hypernym,structure
bridge,hyponym,overpass
bridge,partMeronym,arch
bridge,partMeronym,pier
bridge,partHolonym,nose
bridge,hypernym,support
bridge,hypernym,plate
bridge,hypernym,link
bridge,hypernym,tie
bridge,partHolonym,eyeglasses
bridge,partHolonym,glasses
noodle,hypernym,pasta
noodle,synonym,bean
noodle,synonym,dome
case,hyponym,piece
case,hyponym,time
case,hyponym,clip
case,synonym,suit
case,hypernym,container
case,hyponym,sleeve
case,hyponym,shoe
case,hyponym,wallet
case,hyponym,luggage
case,hyponym,briefcase
case,hypernym,person
case,hypernym,someone
case,hypernym,adult
case,synonym,character
case,synonym,face
case,hypernym,covering
case,hypernym,cover
case,hyponym,boot
case,hyponym,jacket
case,synonym,shell
case,partHolonym,doorway
case,partHolonym,door
case,partHolonym,window
case,synonym,pillowcase
pony,hypernym,horse
pony,hypernym,glass
purse,hypernym,container
purse,synonym,bag
purse,synonym,handbag
purse,partMeronym,clasp
purse,hypernym,bag
opening,hypernym,space
opening,hyponym,hole
opening,hyponym,crack
opening,hyponym,mouth
opening,hyponym,window
opening,hyponym,pocket
opening,synonym,gap
opening,partHolonym,surface
opening,hyponym,vent
opening,hyponym,gap
opening,hyponym,neck
opening,hyponym,spout
opening,hyponym,outlet
opening,hyponym,bell
opening,hyponym,muzzle
opening,hypernym,entrance
opening,hypernym,entryway
prints,synonym,print
prints,hyponym,footprint
prints,hyponym,step
prints,hyponym,line
prints,synonym,mark
prints,hypernym,fabric
prints,hypernym,cloth
prints,hypernym,material
prints,hypernym,photograph
prints,hypernym,photo
prints,hypernym,picture
surfers,synonym,surfer
handlebars,hypernym,bar
handlebars,synonym,handlebar
handlebars,partMeronym,handle
handlebars,partMeronym,grip
handlebars,partHolonym,bicycle
handlebars,partHolonym,bike
handlebars,partHolonym,wheel
handlebars,partHolonym,cycle
ivy,hypernym,vine
liquid,hyponym,beverage
liquid,hyponym,drink
liquid,hyponym,water
design,synonym,pattern
design,hypernym,decoration
design,hypernym,ornament
design,hyponym,marking
design,hyponym,device
design,hyponym,tattoo
design,hyponym,decal
design,hyponym,emblem
design,synonym,figure
design,hypernym,goal
design,hypernym,end
design,hyponym,view
muzzle,hypernym,opening
muzzle,hyponym,point
muzzle,partHolonym,gun
muzzle,hypernym,face
muzzle,partMeronym,snout
muzzle,partHolonym,head
bands,hyponym,pack
bands,synonym,set
bands,synonym,circle
bands,synonym,band
bands,synonym,lot
bands,partMeronym,section
bands,hypernym,stripe
bands,hypernym,streak
bands,hypernym,bar
bands,hyponym,collar
bands,synonym,stripe
bands,hypernym,range
bands,hypernym,strip
bands,hyponym,sweatband
bands,hyponym,strap
bands,hyponym,headband
bands,hyponym,wristband
bands,hyponym,ring
bands,hyponym,bracelet
bands,hyponym,weed
bands,hypernym,tissue
bands,synonym,ring
bands,hypernym,belt
bands,hypernym,loop
keys,hypernym,device
keys,synonym,key
keys,partMeronym,stem
keys,hypernym,space
keys,synonym,paint
keys,partHolonym,arch
keys,hypernym,lever
crust,hypernym,layer
crust,hyponym,plate
crust,hypernym,covering
crust,hypernym,cover
gazelle,hypernym,antelope
needles,synonym,needle
needles,partMeronym,point
needles,partMeronym,eye
bags,hypernym,container
bags,hyponym,sack
bags,hyponym,skin
bags,hyponym,backpack
bags,hyponym,envelope
bags,hyponym,purse
bags,synonym,bag
bags,hyponym,home
bags,hyponym,plate
bags,synonym,base
bags,partHolonym,diamond
bags,synonym,handbag
bags,synonym,purse
bags,partMeronym,clasp
bags,hypernym,luggage
bags,synonym,grip
bags,synonym,suitcase
bags,partHolonym,cow
bags,synonym,dish
sandals,hypernym,shoe
sandals,synonym,sandal
petals,synonym,petal
pole,hypernym,rod
pole,hyponym,mast
pole,hypernym,view
pole,synonym,rod
pole,partMeronym,yard
pole,synonym,terminal
pole,hypernym,end
pole,hypernym,terminal
pole,partHolonym,magnet
foreground,hypernym,view
foreground,hypernym,scene
foreground,hypernym,window
foreground,partHolonym,screen
harbor,partMeronym,dock
fish,partMeronym,fin
fish,hypernym,food
fish,hypernym,person
fish,hypernym,someone
suit,synonym,case
covering,hyponym,shell
covering,hyponym,case
covering,hyponym,crust
covering,hyponym,envelope
covering,hyponym,blanket
covering,hyponym,mantle
covering,hyponym,hood
covering,hyponym,cap
covering,hyponym,bark
covering,hyponym,scale
covering,hyponym,roof
covering,synonym,cover
covering,hyponym,screen
covering,hyponym,cover
covering,hyponym,coat
covering,hyponym,toe
covering,hyponym,finger
covering,hyponym,top
covering,hyponym,drape
covering,hyponym,bubble
covering,hyponym,wrap
covering,hyponym,wrapper
covering,hyponym,clothing
covering,hyponym,mask
covering,hyponym,flap
covering,hyponym,folder
covering,hyponym,thumb
covering,hyponym,canopy
covering,hyponym,dressing
covering,hyponym,painting
covering,hyponym,lining
scene,hypernym,area
scene,hyponym,light
scene,hyponym,dark
scene,hyponym,shadow
scene,hyponym,stage
scene,hyponym,background
scene,hyponym,ground
scene,hyponym,foreground
scene,synonym,view
scene,hypernym,photograph
scene,hypernym,photo
scene,hypernym,picture
scene,partHolonym,picture
scene,synonym,picture
scene,hypernym,set
mustard,hypernym,condiment
outside,hypernym,part
outside,hyponym,outdoors
outside,hyponym,open
outside,hypernym,surface
butt,hypernym,part
butt,hypernym,portion
butt,synonym,goat
butt,synonym,backside
butt,synonym,buns
butt,synonym,can
butt,synonym,rear
butt,synonym,seat
butt,synonym,tail
butt,synonym,bottom
butt,partHolonym,torso
butt,partHolonym,trunk
butt,partHolonym,body
butt,hypernym,smoke
butt,hyponym,stick
butt,synonym,cigarette
butt,hypernym,barrel
tables,hyponym,calendar
tables,synonym,table
tables,hypernym,furniture
tables,hyponym,booth
tables,hyponym,dresser
tables,hyponym,vanity
tables,hyponym,counter
tables,hyponym,desk
tables,hyponym,stand
tables,partMeronym,leg
tables,partMeronym,tabletop
tables,hyponym,board
tables,synonym,board
reflector,hypernym,device
reflector,hyponym,mirror
mirror,hypernym,reflector
mirror,hyponym,glass
moon,hypernym,object
moon,hypernym,light
sticker,synonym,spine
sticker,hypernym,label
