subject,relation,object
barrel,partMeronym,tap
barrel,partMeronym,spigot
barrel,hypernym,cylinder
barrel,synonym,drum
soil,synonym,dirt
soil,synonym,stain
soil,synonym,grease
soil,hypernym,earth
soil,hypernym,ground
soil,hyponym,sand
soil,hyponym,clay
soil,hyponym,mold
soil,hyponym,mud
soil,hypernym,object
soil,hyponym,bottom
soil,hyponym,turf
soil,synonym,land
soil,synonym,ground
nipple,hypernym,cap
nipple,partHolonym,bottle
comforter,hypernym,person
comforter,hypernym,individual
comforter,hypernym,someone
comforter,hypernym,bedding
comforter,hyponym,duvet
comforter,synonym,quilt
comforter,hypernym,device
comforter,synonym,pacifier
dips,hypernym,imprint
dips,synonym,dip
dips,hypernym,condiment
dips,synonym,drop
dips,hypernym,candle
protector,hyponym,guard
protector,hyponym,monitor
protector,hyponym,fighter
protector,hyponym,fireman
protector,hyponym,firefighter
l,hypernym,letter
cork,hypernym,bark
cork,hypernym,plug
cork,hypernym,stopper
cork,hypernym,float
h,hypernym,letter
9,hypernym,figure
9,synonym,nine
napkin,hyponym,bib
napkin,hypernym,garment
napkin,synonym,diaper
dials,hypernym,face
dials,synonym,dial
dials,hypernym,control
dials,hypernym,controller
dials,hypernym,indicator
slope,hypernym,formation
slope,hyponym,coast
slope,hyponym,hillside
slope,hyponym,bank
slope,hyponym,mountainside
slope,synonym,side
slope,hyponym,pitch
boarder,hypernym,pupil
curtains,hypernym,blind
curtains,hypernym,screen
curtains,hyponym,drop
curtains,synonym,curtain
curtains,synonym,drape
curtains,synonym,mantle
curtains,hypernym,barrier
policeman,hyponym,bull
policeman,hyponym,cop
policeman,hyponym,pig
policeman,synonym,officer
asphalt,hypernym,pavement
canister,partMeronym,shot
canister,hypernym,container
canister,synonym,cannister
canister,synonym,tin
torso,synonym,trunk
torso,synonym,body
torso,partMeronym,shoulder
torso,partMeronym,belly
torso,partMeronym,cheek
torso,partMeronym,side
torso,partMeronym,chest
torso,partMeronym,stomach
torso,partMeronym,back
torso,partMeronym,hip
torso,partMeronym,middle
torso,partMeronym,waist
torso,partMeronym,butt
torso,partMeronym,backside
torso,partMeronym,buns
torso,partMeronym,can
torso,partMeronym,rear
torso,partMeronym,rump
torso,partMeronym,seat
torso,partMeronym,tail
torso,partMeronym,bottom
torso,partMeronym,behind
torso,partHolonym,body
tissue,hyponym,band
tissue,hypernym,paper
weather,hyponym,wave
weather,hyponym,sunshine
weather,hyponym,wind
pajamas,hypernym,trouser
pajamas,hypernym,pant
dunes,hypernym,ridge
dunes,synonym,dune
mast,hypernym,nut
mast,hypernym,feed
mast,hypernym,pole
park,synonym,green
park,hypernym,stadium
park,hypernym,bowl
park,hypernym,arena
park,partMeronym,diamond
park,partMeronym,dugout
park,partMeronym,stand
park,hypernym,lot
park,hypernym,gear
pier,hypernym,platform
pier,synonym,dock
pier,hypernym,support
pier,partHolonym,wall
pier,partHolonym,bridge
bandana,hypernym,handkerchief
bandana,synonym,bandanna
headlights,hypernym,light
headlights,synonym,headlight
headlights,synonym,headlamp
womans,hypernym,adult
womans,hypernym,female
womans,hyponym,baggage
womans,hyponym,girl
womans,hyponym,lady
womans,hyponym,peach
womans,hyponym,dish
womans,hyponym,cat
womans,synonym,woman
womans,hypernym,cleaner
part,hyponym,member
part,hyponym,item
part,hyponym,point
part,hyponym,detail
part,hyponym,base
part,hyponym,butt
part,hyponym,rest
part,hyponym,unit
part,hyponym,substance
part,synonym,portion
part,hypernym,object
part,hyponym,neck
part,hyponym,section
part,hyponym,bulb
part,hyponym,bit
part,hyponym,waist
part,hyponym,spine
part,hyponym,cutout
part,hyponym,seat
part,hyponym,toe
part,hyponym,heel
part,hyponym,limb
part,hyponym,piece
part,partHolonym,whole
part,partHolonym,unit
part,hypernym,thing
part,hyponym,lump
part,hyponym,corner
part,hyponym,slice
part,hyponym,strip
part,synonym,piece
part,hyponym,outside
part,hyponym,exterior
part,hyponym,distance
part,hyponym,air
part,hyponym,side
part,hyponym,inside
part,hyponym,interior
part,hyponym,belt
part,hyponym,sign
part,hyponym,house
part,hyponym,layer
part,hyponym,bottom
part,hyponym,top
part,hyponym,place
part,hyponym,hat
part,synonym,office
part,synonym,character
part,hyponym,stake
part,hyponym,cut
part,hyponym,way
part,partHolonym,net
part,hyponym,frame
part,hyponym,end
part,hyponym,turn
part,hyponym,round
part,hyponym,over
part,hyponym,half
part,hyponym,ingredient
part,hyponym,middle
part,hyponym,game
part,synonym,section
part,hypernym,line
part,partHolonym,hair
part,hypernym,air
part,hyponym,support
balloons,synonym,balloon
balloons,partMeronym,envelope
balloons,hypernym,toy
drive,hypernym,mechanism
drive,hypernym,road
drive,hypernym,route
drive,synonym,driveway
drive,hypernym,swing
drive,hyponym,lift
drive,synonym,ride
drive,hypernym,device
drive,partMeronym,spindle
doors,hyponym,screen
doors,synonym,door
doors,partMeronym,lock
doors,partHolonym,doorway
doors,partHolonym,door
doors,hypernym,entrance
doors,hypernym,entryway
doors,hypernym,entry
doors,synonym,doorway
doors,partMeronym,casing
doors,partMeronym,case
doors,partMeronym,door
doors,partHolonym,wall
doors,hypernym,structure
doors,hypernym,construction
doors,hypernym,room
steeples,hypernym,tower
steeples,synonym,steeple
steeples,synonym,spire
shrubs,hyponym,pepper
shrubs,hyponym,tea
shrubs,hyponym,broom
shrubs,hyponym,blueberry
shrubs,hyponym,box
shrubs,hyponym,rose
shrubs,synonym,shrub
shrubs,synonym,bush
trousers,hypernym,garment
trousers,hyponym,white
trousers,hyponym,slacks
trousers,hyponym,sweatpants
trousers,hyponym,cords
trousers,hyponym,jean
trousers,hyponym,denim
trousers,hyponym,shorts
trousers,hyponym,trunks
trousers,synonym,trouser
trousers,synonym,pant
trousers,partMeronym,zipper
trousers,partMeronym,trouser
trousers,partMeronym,lap
trousers,partMeronym,leg
trousers,partMeronym,seat
trousers,partHolonym,trouser
trousers,partHolonym,pant
cheetah,hypernym,cat
floor,hypernym,level
floor,synonym,flooring
floor,partHolonym,hallway
floor,partHolonym,hall
floor,partHolonym,room
floor,hypernym,structure
floor,hypernym,construction
floor,synonym,level
floor,synonym,story
floor,partHolonym,building
floor,hypernym,control
floor,synonym,base
floor,hypernym,land
floor,hypernym,earth
floor,hypernym,ground
floor,hypernym,surface
floor,partHolonym,lake
floor,partHolonym,cave
floor,hypernym,right
floor,hypernym,hall
floor,hypernym,room
arrows,hypernym,mark
arrows,synonym,arrow
arrows,partMeronym,point
arrows,partMeronym,head
arrows,partMeronym,shaft
arrows,hypernym,missile
arrows,partMeronym,vane
women,hypernym,adult
women,hypernym,female
women,hyponym,baggage
women,hyponym,girl
women,hyponym,lady
women,hyponym,peach
women,hyponym,dish
women,hyponym,cat
women,synonym,woman
women,hypernym,cleaner
sand,hypernym,soil
sand,hypernym,dirt
pasture,hypernym,grassland
pasture,partHolonym,country
pasture,synonym,grass
fastener,hypernym,person
fastener,hypernym,individual
fastener,hypernym,someone
fastener,hyponym,button
fastener,hyponym,lock
fastener,hyponym,seal
fastener,hyponym,cleat
fastener,hyponym,locker
fastener,hyponym,loop
fastener,hyponym,knot
fastener,hyponym,pin
fastener,hyponym,link
fastener,hyponym,tie
fastener,hyponym,snap
fastener,hyponym,zipper
fastener,hyponym,buckle
fastener,hyponym,screw
fastener,hyponym,clasp
fastener,hyponym,clip
fastener,hyponym,nail
watermark,hypernym,line
watermark,hypernym,marker
watermark,hypernym,marking
watermark,hypernym,mark
stores,hypernym,outlet
stores,hyponym,booth
stores,hyponym,bakery
stores,synonym,shop
stores,synonym,store
stores,partMeronym,storefront
stores,hyponym,base
stores,hypernym,hardware
stores,synonym,storage
stores,partMeronym,register
stores,partHolonym,computer
stores,hyponym,warehouse
stores,hyponym,magazine
blades,hypernym,leaf
blades,hypernym,foliage
blades,synonym,blade
blades,hypernym,ribbon
blades,hypernym,thread
blades,hypernym,arm
blades,synonym,sword
blades,synonym,brand
blades,synonym,steel
blades,partMeronym,point
blades,partMeronym,tip
blades,partMeronym,peak
blades,partMeronym,blade
blades,hypernym,structure
blades,hyponym,vane
blades,hypernym,runner
blades,hyponym,paddle
blades,synonym,vane
blades,partHolonym,propeller
blades,partHolonym,propellor
blades,partHolonym,helicopter
blades,partHolonym,turbine
blades,partHolonym,oar
blades,partHolonym,windmill
blades,partHolonym,sword
blades,partHolonym,blade
blades,partHolonym,brand
blades,partHolonym,steel
blades,partHolonym,spatula
blades,partHolonym,scissors
blades,partHolonym,knife
stone,hyponym,sill
stone,hyponym,pebble
stone,hyponym,boulder
stone,synonym,rock
stone,hyponym,headstone
stone,hypernym,material
stone,hypernym,stuff
stone,hyponym,gravel
stone,hyponym,marble
stone,partHolonym,jewelry
stone,synonym,pit
red,hyponym,cherry
handset,hypernym,telephone
handset,hypernym,phone
handset,partMeronym,handle
handset,partMeronym,grip
hair,hyponym,beard
hair,hyponym,coat
hair,hyponym,mane
hair,hyponym,eyebrow
hair,hyponym,brow
hair,hyponym,lock
hair,hyponym,curl
hair,hyponym,bush
hair,hyponym,down
hair,hyponym,pile
hair,hyponym,eyelash
hair,partMeronym,part
hair,partMeronym,hairline
hair,synonym,whisker
hair,partHolonym,mammal
hair,hypernym,fabric
hair,hypernym,cloth
hair,hypernym,material
hair,hyponym,whisker
hair,hyponym,bristle
canoe,hyponym,kayak
canoe,hyponym,dugout
diamonds,hyponym,ice
diamonds,synonym,diamond
diamonds,synonym,infield
diamonds,partMeronym,base
diamonds,partMeronym,bag
diamonds,partMeronym,mound
diamonds,partMeronym,hill
diamonds,partMeronym,short
diamonds,partHolonym,diamond
diamonds,hypernym,field
diamonds,partMeronym,box
diamonds,partMeronym,diamond
diamonds,partMeronym,infield
diamonds,partMeronym,outfield
diamonds,partHolonym,park
pomegranate,partMeronym,pomegranate
pomegranate,partHolonym,pomegranate
kayak,hypernym,canoe
decal,hypernym,design
decal,hypernym,pattern
decal,hypernym,figure
boulder,hypernym,rock
boulder,hypernym,stone
parrots,hypernym,bird
parrots,hyponym,parakeet
parrots,synonym,parrot
houseplant,hypernym,plant
burger,hypernym,sandwich
burger,synonym,hamburger
burger,partMeronym,hamburger
pillar,hypernym,shape
pillar,synonym,column
pillar,synonym,tower
pillar,hypernym,friend
pillar,hypernym,structure
pillar,hypernym,construction
pillar,hyponym,pile
pillar,partMeronym,pedestal
pillar,partMeronym,shaft
pillar,partMeronym,cap
pillar,partHolonym,temple
band,hyponym,pack
band,hyponym,party
band,hyponym,company
band,synonym,set
band,synonym,circle
band,synonym,lot
band,partMeronym,section
band,hypernym,stripe
band,hypernym,streak
band,hypernym,bar
band,hyponym,collar
band,synonym,stripe
band,partHolonym,garment
band,hypernym,range
band,hypernym,strip
band,hyponym,sweatband
band,hyponym,strap
band,hyponym,headband
band,hyponym,wristband
band,hyponym,armband
band,hyponym,hoop
band,hyponym,ring
band,hyponym,bracelet
band,hyponym,sash
band,hyponym,weed
band,hypernym,tissue
band,hypernym,jewelry
band,synonym,ring
band,hypernym,belt
band,hypernym,loop
conductor,hypernym,material
conductor,hypernym,stuff
conductor,hyponym,silver
conductor,hypernym,device
conductor,hyponym,cable
conductor,hyponym,line
conductor,hyponym,cord
conductor,hyponym,wire
conductor,hyponym,bus
alarm,hypernym,device
alarm,hyponym,horn
alarm,hypernym,signal
alarm,hypernym,sign
alarm,hypernym,clock
badge,hypernym,emblem
badge,hyponym,insignia
badge,hyponym,button
badge,hyponym,stripe
badge,hyponym,stripes
athlete,hyponym,swimmer
athlete,hyponym,skier
athlete,hyponym,jumper
athlete,hyponym,hooker
athlete,hyponym,skater
athlete,hyponym,runner
eyelashes,hypernym,hair
eyelashes,synonym,eyelash
eyelashes,partHolonym,eyelid
eyelashes,partHolonym,lid
seaweed,hypernym,algae
colors,hypernym,flag
colors,hypernym,emblem
colors,hyponym,shade
colors,synonym,color
colors,hypernym,race
colors,hypernym,material
colors,hypernym,stuff
colors,hyponym,indicator
colors,hyponym,paint
colors,hyponym,stain
boxes,hypernym,container
boxes,hyponym,carton
boxes,hyponym,flat
boxes,hyponym,chest
boxes,hyponym,crate
boxes,hyponym,mailbox
boxes,synonym,box
boxes,partMeronym,lid
boxes,partMeronym,base
boxes,hypernym,compartment
boxes,partHolonym,balcony
boxes,synonym,corner
boxes,hypernym,rectangle
boxes,hypernym,shrub
boxes,hypernym,bush
boxes,hypernym,area
boxes,partHolonym,diamond
boxes,hypernym,seat
boxes,partHolonym,coach
rv,hyponym,camper
wristband,hypernym,band
wristband,partHolonym,sleeve
wristband,partHolonym,arm
wristband,synonym,bracelet
monitor,hypernym,protector
monitor,hypernym,display
monitor,partHolonym,computer
monitor,partHolonym,television
monitor,hypernym,lizard
packages,hypernym,collection
packages,synonym,package
packages,synonym,bundle
packages,synonym,packet
packages,hypernym,container
packages,hyponym,packet
packages,hyponym,pack
packages,hyponym,bundle
slipper,hypernym,footwear
slipper,hypernym,person
slipper,hypernym,individual
slipper,hypernym,someone
slipper,hyponym,snowboarder
television,hyponym,cable
television,synonym,video
television,partMeronym,video
television,partMeronym,picture
television,partMeronym,monitor
television,partMeronym,television
television,partMeronym,tv
television,synonym,tv
television,partHolonym,television
guy,hypernym,man
guy,synonym,cat
guy,hypernym,image
guy,hypernym,brace
guy,partHolonym,tent
carafe,hypernym,bottle
packets,hypernym,collection
packets,synonym,package
packets,synonym,bundle
packets,synonym,packet
packets,hypernym,message
packets,hypernym,package
packets,hyponym,deck
packets,hypernym,boat
hilltop,hypernym,peak
hilltop,hypernym,crown
hilltop,hypernym,crest
hilltop,hypernym,top
hilltop,hypernym,tip
hilltop,synonym,brow
cops,hypernym,policeman
cops,hypernym,officer
cops,synonym,bull
cops,synonym,cop
cops,synonym,pig
candies,hyponym,rock
candies,hyponym,patty
candies,synonym,candy
ride,hyponym,lift
ride,synonym,drive
ride,hyponym,carousel
supplies,hyponym,stocking
rudder,hypernym,surface
rudder,partHolonym,vessel
tail,hyponym,dock
tail,hyponym,flag
tail,hyponym,brush
tail,partMeronym,dock
tail,hypernym,end
tail,synonym,butt
tail,synonym,backside
tail,synonym,buns
tail,synonym,can
tail,synonym,rear
tail,synonym,rump
tail,synonym,seat
tail,synonym,bottom
tail,synonym,behind
tail,partHolonym,torso
tail,partHolonym,trunk
tail,partHolonym,body
tail,synonym,shadow
tail,partHolonym,coin
tail,hypernym,rear
tail,hypernym,back
tail,partMeronym,stabilizer
tail,partHolonym,fuselage
tail,synonym,poop
tail,partHolonym,ship
steel,hypernym,metal
steel,hypernym,arm
steel,synonym,sword
steel,synonym,blade
steel,synonym,brand
steel,partMeronym,point
steel,partMeronym,tip
steel,partMeronym,peak
steel,partMeronym,blade
forearm,hypernym,limb
forearm,partHolonym,arm
stroller,hypernym,pedestrian
stroller,hypernym,walker
stroller,synonym,carriage
hump,hyponym,belly
hump,synonym,bump
muffins,synonym,muffin
fans,hypernym,device
fans,synonym,fan
runway,hypernym,bar
runway,synonym,track
runway,synonym,rail
runway,synonym,rails
runway,partHolonym,railroad
runway,partHolonym,railway
runway,hypernym,slide
runway,hypernym,platform
runway,partHolonym,strip
runway,partHolonym,airfield
runway,partHolonym,field
overpass,hypernym,bridge
creases,synonym,fold
creases,synonym,crease
creases,hypernym,imprint
creases,synonym,wrinkle
creases,synonym,seam
creases,synonym,line
creases,partHolonym,skin
creases,hypernym,sticker
businesses,hyponym,house
businesses,hyponym,carrier
businesses,hyponym,chain
businesses,synonym,business
businesses,hyponym,field
businesses,hyponym,storage
businesses,hyponym,construction
businesses,hyponym,building
businesses,hyponym,advertising
businesses,hyponym,packaging
businesses,partHolonym,market
businesses,hyponym,post
businesses,hyponym,office
businesses,hyponym,spot
businesses,hyponym,place
businesses,hyponym,game
businesses,hyponym,land
businesses,hyponym,work
businesses,synonym,line
businesses,hypernym,object
businesses,hypernym,target
businesses,hypernym,people
drawings,hypernym,artwork
drawings,hypernym,art
drawings,hypernym,graphics
drawings,hyponym,frame
drawings,synonym,drawing
drawings,hyponym,silhouette
drawings,hyponym,numbers
drawings,hypernym,drain
drawings,hypernym,pull
brace,hypernym,support
brace,hypernym,two
brace,hypernym,2
brace,synonym,couple
brace,synonym,pair
brace,hypernym,set
brace,hypernym,rope
brace,partMeronym,strap
brace,hyponym,tie
brace,hyponym,guy
guard,hypernym,protector
guard,hypernym,device
guard,hyponym,fender
guard,hypernym,step
customers,hyponym,trick
customers,synonym,customer
flat,hypernym,plain
flat,hypernym,field
flat,hypernym,box
flat,synonym,flatbed
flat,hypernym,scenery
flat,hypernym,scene
flat,partHolonym,setting
flat,hypernym,housing
flat,synonym,apartment
pullover,hypernym,sweater
pullover,hypernym,jumper
pullover,hyponym,sweatshirt
blinder,hypernym,blind
blinder,hypernym,screen
blinder,synonym,blinker
saucer,hyponym,point
saucer,hyponym,dot
saucer,synonym,disk
saucer,synonym,disc
saucer,synonym,dish
saucer,hypernym,disk
saucer,hypernym,disc
locker,hypernym,compartment
locker,synonym,cabinet
locker,hypernym,fastener
locker,hypernym,trunk
line,hypernym,formation
line,hyponym,row
line,hypernym,mark
line,hypernym,print
line,hyponym,hairline
line,hyponym,shaft
line,hypernym,shape
line,hyponym,edge
line,hyponym,curve
line,hypernym,text
line,hyponym,head
line,hyponym,words
line,partHolonym,letter
line,hyponym,front
line,hypernym,conductor
line,synonym,cable
line,partHolonym,cable
line,hyponym,stream
line,synonym,course
line,hyponym,path
line,hyponym,route
line,hyponym,crest
line,hyponym,track
line,hyponym,course
line,hyponym,watermark
line,hyponym,part
line,hyponym,side
line,hyponym,horizon
line,hyponym,skyline
line,hypernym,imprint
line,synonym,wrinkle
line,synonym,crease
line,synonym,seam
line,partHolonym,skin
line,hypernym,pipe
line,hypernym,piping
line,hypernym,road
line,hypernym,route
line,partMeronym,railroad
line,partMeronym,railway
line,hypernym,connector
line,hyponym,family
line,synonym,blood
line,hypernym,artifact
line,hyponym,strand
line,hyponym,rope
line,hyponym,cord
line,hyponym,sheet
line,hyponym,lanyard
line,hyponym,post
line,hyponym,office
line,hyponym,spot
line,hyponym,place
line,hyponym,game
line,hyponym,land
line,hyponym,work
line,synonym,business
line,hyponym,sideline
line,hyponym,baseline
line,hyponym,scratch
line,hyponym,link
line,hyponym,lens
line,hypernym,merchandise
line,hypernym,product
line,hypernym,carrier
line,hyponym,airline
line,hyponym,railway
line,hyponym,railroad
line,hypernym,credit
line,hypernym,music
line,hyponym,signature
line,synonym,air
line,synonym,note
line,partMeronym,conveyor
arugula,hypernym,herb
arugula,synonym,rocket
trainer,hyponym,coach
connector,hyponym,hitch
connector,hyponym,attachment
connector,hyponym,jumper
connector,hyponym,line
connector,hyponym,patch
connector,hyponym,ground
connector,hyponym,earth
cabinets,hypernym,furniture
cabinets,hyponym,dresser
cabinets,synonym,cabinet
cabinets,partMeronym,shelf
cabinets,hypernym,compartment
cabinets,synonym,locker
cabinets,hypernym,housing
cabinets,synonym,console
signature,hypernym,name
signature,hypernym,way
signature,hypernym,air
signature,hypernym,line
signature,hypernym,sheet
signature,partHolonym,book
strings,hypernym,section
strings,hypernym,cord
strings,synonym,string
strings,hyponym,violin
strings,synonym,train
strings,hypernym,tie
strings,synonym,drawstring
strings,hypernym,collection
strings,hyponym,beads
strings,hypernym,necklace
strings,synonym,chain
strings,synonym,strand
van,hypernym,car
van,hypernym,camper
van,hypernym,truck
van,hyponym,wagon
cleaner,hyponym,shampoo
cleaner,hyponym,soap
cleaner,hypernym,jack
cleaner,hyponym,woman
knobs,synonym,knob
knobs,hypernym,handle
knobs,hypernym,grip
knobs,hyponym,doorknob
knobs,hyponym,stop
knobs,hypernym,decoration
knobs,hypernym,ornament
silver,hypernym,conductor
silver,hypernym,gray
silver,hypernym,grey
silver,hypernym,silverware
silver,hypernym,trophy
bumps,synonym,bump
bumps,hyponym,belly
bumps,synonym,hump
bumps,hyponym,jar
bumps,hyponym,tap
bumps,hyponym,belt
topper,hypernym,worker
topper,hypernym,person
topper,hypernym,individual
topper,hypernym,someone
topper,hypernym,coat
topper,hypernym,hat
topper,hypernym,lid
ingredient,hyponym,base
ingredient,hypernym,part
ingredient,hypernym,section
ingredient,hyponym,point
ingredient,hyponym,seasoning
ingredient,hyponym,white
ingredient,hyponym,yolk
ingredient,partHolonym,dish
pencils,synonym,pencil
pencils,partMeronym,rubber
pencils,partMeronym,point
pencils,partMeronym,tip
pencils,partMeronym,peak
pencils,hypernym,figure
pears,synonym,pear
pears,partHolonym,pear
pears,partMeronym,pear
shampoo,hypernym,cleaner
store,hypernym,outlet
store,hyponym,booth
store,hyponym,bakery
store,synonym,shop
store,partMeronym,storefront
store,hyponym,base
store,hypernym,hardware
store,synonym,storage
store,partMeronym,register
store,partHolonym,computer
store,hyponym,warehouse
store,hyponym,magazine
cluster,hyponym,tuft
cluster,hyponym,knot
cluster,synonym,bunch
cluster,synonym,clump
product,hyponym,cargo
product,hyponym,line
product,hyponym,number
product,synonym,merchandise
product,partHolonym,outlet
product,hyponym,work
product,hyponym,newspaper
product,hyponym,paper
product,hyponym,fruit
product,hyponym,movie
product,hyponym,picture
product,hyponym,magazine
product,hyponym,book
product,hypernym,event
product,hypernym,set
product,synonym,intersection
guys,hypernym,man
guys,synonym,guy
guys,synonym,cat
guys,hypernym,image
guys,hypernym,brace
guys,partHolonym,tent
entryway,hyponym,opening
entryway,hyponym,arch
entryway,hyponym,archway
entryway,hyponym,doorway
entryway,hyponym,door
entryway,synonym,entrance
entryway,synonym,entry
distance,hyponym,way
distance,hyponym,piece
distance,hypernym,part
distance,hyponym,leg
distance,hyponym,gauge
distance,synonym,space
distance,hypernym,point
greenery,hypernym,leaf
greenery,hypernym,foliage
awning,hypernym,canopy
head,partMeronym,skull
head,partMeronym,face
head,partMeronym,ear
head,partMeronym,temple
head,partMeronym,muzzle
head,partHolonym,body
head,partHolonym,animal
head,hyponym,father
head,hypernym,formation
head,hypernym,top
head,hypernym,root
head,hypernym,word
head,hypernym,point
head,hypernym,tip
head,hypernym,peak
head,hypernym,individual
head,hyponym,point
head,hypernym,object
head,hypernym,foam
head,hypernym,froth
head,hypernym,front
head,synonym,forefront
head,hypernym,mark
head,synonym,point
head,partHolonym,arrow
head,hypernym,line
head,hyponym,title
head,hypernym,structure
head,hypernym,coil
head,partHolonym,coin
head,partHolonym,ram
head,partHolonym,hammer
head,hypernym,toilet
head,hypernym,can
head,hypernym,bathroom
head,partHolonym,pin
head,partHolonym,bolt
head,partHolonym,screw
head,partHolonym,nail
head,partHolonym,drum
walking,synonym,walk
walking,partMeronym,tread
crease,synonym,fold
crease,hypernym,imprint
crease,synonym,wrinkle
crease,synonym,seam
crease,synonym,line
crease,partHolonym,skin
crease,hypernym,sticker
way,hypernym,property
way,hyponym,drape
way,hyponym,signature
way,hyponym,road
way,hyponym,tooth
way,hyponym,instrument
way,hyponym,tool
way,hyponym,wings
way,hypernym,path
way,hypernym,route
way,hyponym,course
way,synonym,direction
way,hypernym,course
way,synonym,path
way,hypernym,artifact
way,hyponym,path
way,hyponym,route
way,hyponym,lane
way,hyponym,stairway
way,hyponym,staircase
way,hyponym,waterway
way,partMeronym,roadside
way,hyponym,parking
way,hyponym,seating
way,hyponym,seats
way,synonym,room
way,hypernym,distance
way,hypernym,portion
way,hypernym,part
details,hypernym,information
details,hyponym,poop
details,synonym,detail
details,synonym,item
details,synonym,point
details,hypernym,part
details,hypernym,portion
blossoms,hyponym,floret
blossoms,hyponym,bud
blossoms,synonym,flower
blossoms,synonym,bloom
blossoms,synonym,blossom
blossoms,synonym,peak
blossoms,synonym,flush
frames,synonym,frame
frames,partMeronym,spectacles
frames,partMeronym,eyeglasses
frames,partMeronym,glasses
frames,hypernym,photograph
frames,hypernym,photo
frames,hypernym,picture
frames,hypernym,body
frames,hyponym,person
frames,synonym,figure
frames,synonym,shape
frames,partHolonym,person
frames,partHolonym,individual
frames,partHolonym,someone
frames,partHolonym,man
frames,partHolonym,human
frames,hypernym,part
frames,hypernym,section
frames,partMeronym,bottom
frames,partMeronym,top
frames,hypernym,drawing
frames,partHolonym,strip
frames,hypernym,system
frames,synonym,skeleton
frames,hyponym,hoop
frames,partHolonym,ship
frames,partHolonym,building
frames,partHolonym,aircraft
frames,synonym,framing
lighter,hypernym,device
lighter,hyponym,match
lighter,synonym,light
lighter,hypernym,boat
lighter,hyponym,houseboat
lighter,synonym,barge
futon,hypernym,mattress
judge,hypernym,official
judge,hyponym,umpire
deer,hyponym,moose
deer,partMeronym,antler
deer,partMeronym,flag
tissues,hyponym,band
tissues,synonym,tissue
tissues,hypernym,paper
bit,synonym,spot
bit,hyponym,scale
bit,synonym,chip
bit,hypernym,time
bit,hyponym,flash
bit,hypernym,case
bit,synonym,piece
bit,hyponym,curb
bit,partHolonym,bridle
bit,hypernym,unit
bit,hyponym,crumb
bit,hyponym,plug
bit,synonym,bite
bit,hyponym,stopper
bit,synonym,number
bit,synonym,turn
bit,hypernym,part
bit,hypernym,portion
bit,partHolonym,key
knuckles,hypernym,arm
knuckles,synonym,knuckle
knuckles,partHolonym,finger
bagel,hypernym,bun
bagel,hypernym,roll
basil,hypernym,herb
plaid,hypernym,fabric
plaid,hypernym,cloth
plaid,hypernym,material
carvings,hypernym,sculpture
carvings,synonym,carving
carvings,hypernym,art
carvings,hyponym,molding
carvings,hyponym,moulding
carvings,synonym,sculpture
road,hypernym,way
road,hyponym,line
road,hyponym,roadway
road,hyponym,highway
road,hyponym,driveway
road,hyponym,drive
road,hyponym,track
road,synonym,route
road,partMeronym,curve
road,partMeronym,shoulder
road,partMeronym,intersection
road,partMeronym,crossing
road,partMeronym,circle
road,partMeronym,crown
road,partMeronym,crest
monument,hypernym,structure
monument,hypernym,construction
monument,hyponym,plaque
monument,hyponym,headstone
rag,synonym,tag
rag,hypernym,newspaper
rag,hypernym,paper
rag,synonym,sheet
duck,hyponym,duckling
duck,partMeronym,duck
duck,partHolonym,duck
duck,hypernym,fabric
duck,hypernym,cloth
duck,hypernym,material
silverware,hyponym,silver
hotdogs,synonym,hotdog
hotdogs,hypernym,sandwich
hotdogs,partMeronym,hotdog
hotdogs,partMeronym,dog
hotdogs,hypernym,sausage
hotdogs,synonym,dog
hotdogs,partHolonym,hotdog
photo,hyponym,stereo
photo,hyponym,snap
photo,hyponym,shot
photo,hyponym,scene
photo,hyponym,frame
photo,hyponym,print
photo,hyponym,cheesecake
photo,synonym,photograph
photo,synonym,picture
dial,hypernym,face
dial,hypernym,control
dial,hypernym,controller
dial,hypernym,indicator
sails,synonym,sail
sails,synonym,canvas
sails,synonym,sheet
sails,hypernym,structure
sails,hypernym,construction
earrings,hypernym,jewelry
earrings,synonym,earring
vegetation,hypernym,collection
vegetation,hyponym,brush
vegetation,hyponym,shrubbery
vegetation,hyponym,forest
vegetation,hyponym,wood
vegetation,hyponym,woods
vegetation,hyponym,growth
vegetation,hyponym,stand
vegetation,hyponym,garden
vegetation,hyponym,bush
vegetation,hypernym,growth
computers,hypernym,machine
computers,hyponym,server
computers,hyponym,website
computers,synonym,computer
computers,partMeronym,storage
computers,partMeronym,store
computers,partMeronym,hardware
computers,partMeronym,keyboard
computers,partMeronym,monitor
computers,partMeronym,chip
computers,partMeronym,bus
computers,partHolonym,platform
computers,synonym,calculator
over,hypernym,part
over,hypernym,section
canopies,hypernym,covering
canopies,synonym,canopy
canopies,partHolonym,cockpit
canopies,hypernym,fabric
canopies,hypernym,cloth
canopies,hypernym,material
canopies,partHolonym,parachute
canopies,hypernym,shelter
canopies,hyponym,umbrella
canopies,hyponym,marquee
canopies,hyponym,awning
rib,hypernym,support
rib,hyponym,thread
rib,partHolonym,umbrella
rib,partHolonym,hull
rib,partHolonym,wing
rib,hypernym,bone
rib,hypernym,cut
rib,hypernym,structure
rib,hyponym,shaft
rib,hyponym,vein
rib,hypernym,molding
rib,hypernym,moulding
