subject,relation,object
monitor,part_holonym,computer
monitor,part_holonym,television
television,hyponym,cable
television,part_meronym,picture
television,part_meronym,monitor
television,part_meronym,television
television,part_meronym,tv
television,synonym,tv
television,part_holonym,television
guy,hypernym,man
guy,synonym,cat
guy,hypernym,image
guy,hypernym,brace
guy,part_holonym,tent
tail,hyponym,dock
tail,hyponym,flag
tail,hyponym,brush
tail,part_meronym,dock
tail,hypernym,end
tail,synonym,butt
tail,synonym,backside
tail,synonym,buns
tail,synonym,can
tail,synonym,rear
tail,synonym,seat
tail,synonym,bottom
tail,part_holonym,torso
tail,part_holonym,trunk
tail,part_holonym,body
tail,synonym,shadow
tail,hypernym,rear
tail,hypernym,back
tail,part_meronym,stabilizer
tail,part_holonym,fuselage
tail,part_holonym,ship
steel,hypernym,metal
steel,hypernym,arm
steel,synonym,blade
steel,synonym,brand
steel,part_meronym,point
steel,part_meronym,tip
steel,part_meronym,peak
steel,part_meronym,blade
forearm,hypernym,limb
forearm,part_holonym,arm
stroller,hypernym,pedestrian
stroller,synonym,carriage
hump,hyponym,belly
fans,hypernym,device
fans,synonym,fan
runway,hypernym,bar
runway,synonym,track
runway,synonym,rail
runway,synonym,rails
runway,part_holonym,railroad
runway,part_holonym,railway
runway,hypernym,slide
runway,hypernym,platform
runway,part_holonym,strip
runway,part_holonym,field
overpass,hypernym,bridge
brace,hypernym,support
brace,hypernym,two
brace,hypernym,2
brace,synonym,couple
brace,synonym,pair
brace,hypernym,set
brace,hypernym,rope
brace,part_meronym,strap
brace,hyponym,tie
brace,hyponym,guy
guard,hypernym,device
guard,hyponym,fender
guard,hypernym,step
saucer,hyponym,point
saucer,hyponym,dot
saucer,synonym,disk
saucer,synonym,disc
saucer,synonym,dish
saucer,hypernym,disk
saucer,hypernym,disc
line,hyponym,row
line,hypernym,mark
line,hypernym,print
line,hypernym,shape
line,hyponym,edge
line,hyponym,curve
line,hypernym,text
line,hyponym,head
line,hyponym,words
line,part_holonym,letter
line,hyponym,front
line,hypernym,conductor
line,synonym,cable
line,part_holonym,cable
line,hyponym,stream
line,hyponym,path
line,hyponym,crest
line,hyponym,track
line,hyponym,watermark
line,hyponym,part
line,hyponym,side
line,hyponym,horizon
line,hyponym,skyline
line,synonym,wrinkle
line,synonym,crease
line,synonym,seam
line,part_holonym,skin
line,hypernym,pipe
line,hypernym,road
line,part_meronym,railroad
line,part_meronym,railway
line,hyponym,family
line,hyponym,rope
line,hyponym,cord
line,hyponym,sheet
line,hyponym,lanyard
line,hyponym,post
line,hyponym,office
line,hyponym,spot
line,hyponym,place
line,hyponym,game
line,hyponym,land
line,synonym,business
line,hyponym,link
line,hyponym,lens
line,hypernym,carrier
line,hyponym,railway
line,hyponym,railroad
line,synonym,air
line,synonym,note
cabinets,hypernym,furniture
cabinets,hyponym,dresser
cabinets,synonym,cabinet
cabinets,part_meronym,shelf
cabinets,hypernym,compartment
strings,hypernym,section
strings,hypernym,cord
strings,synonym,string
strings,synonym,train
strings,hypernym,tie
strings,hyponym,beads
strings,hypernym,necklace
strings,synonym,chain
van,hypernym,car
van,hypernym,truck
van,hyponym,wagon
knobs,synonym,knob
knobs,hypernym,handle
knobs,hypernym,grip
knobs,hyponym,doorknob
knobs,hyponym,stop
knobs,hypernym,decoration
knobs,hypernym,ornament
silver,hypernym,conductor
silver,hypernym,gray
silver,hypernym,grey
silver,hypernym,silverware
pears,synonym,pear
pears,part_holonym,pear
pears,part_meronym,pear
store,hypernym,outlet
store,hyponym,booth
store,synonym,shop
store,part_meronym,storefront
store,hyponym,base
store,part_holonym,computer
store,hyponym,magazine
guys,hypernym,man
guys,synonym,guy
guys,synonym,cat
guys,hypernym,image
guys,hypernym,brace
guys,part_holonym,tent
entryway,hyponym,opening
entryway,hyponym,arch
entryway,hyponym,archway
entryway,hyponym,doorway
entryway,hyponym,door
entryway,synonym,entrance
distance,hyponym,piece
distance,hypernym,part
distance,hyponym,leg
distance,synonym,space
distance,hypernym,point
greenery,hypernym,leaf
greenery,hypernym,foliage
awning,hypernym,canopy
head,part_meronym,skull
head,part_meronym,face
head,part_meronym,ear
head,part_meronym,muzzle
head,part_holonym,body
head,part_holonym,animal
head,hypernym,top
head,hypernym,word
head,hypernym,point
head,hypernym,tip
head,hypernym,peak
head,hyponym,point
head,hypernym,object
head,hypernym,foam
head,hypernym,front
head,hypernym,mark
head,synonym,point
head,part_holonym,arrow
head,hypernym,line
head,hypernym,structure
head,part_holonym,ram
head,hypernym,toilet
head,hypernym,can
head,hypernym,bathroom
head,part_holonym,pin
head,part_holonym,bolt
head,part_holonym,screw
head,part_holonym,nail
head,part_holonym,drum
walking,synonym,walk
crease,synonym,wrinkle
crease,synonym,seam
crease,synonym,line
crease,part_holonym,skin
crease,hypernym,sticker
frames,synonym,frame
frames,part_meronym,eyeglasses
frames,part_meronym,glasses
frames,hypernym,photograph
frames,hypernym,photo
frames,hypernym,picture
frames,hypernym,body
frames,hyponym,person
frames,synonym,figure
frames,synonym,shape
frames,part_holonym,person
frames,part_holonym,someone
frames,part_holonym,man
frames,part_holonym,human
frames,hypernym,part
frames,hypernym,section
frames,part_meronym,bottom
frames,part_meronym,top
frames,hypernym,drawing
frames,part_holonym,strip
frames,part_holonym,ship
frames,part_holonym,building
frames,part_holonym,aircraft
deer,part_meronym,flag
tissues,hyponym,band
tissues,synonym,tissue
tissues,hypernym,paper
bagel,hypernym,bun
bagel,hypernym,roll
basil,hypernym,herb
road,hyponym,line
road,hyponym,roadway
road,hyponym,highway
road,hyponym,driveway
road,hyponym,track
road,part_meronym,curve
road,part_meronym,shoulder
road,part_meronym,intersection
road,part_meronym,circle
road,part_meronym,crown
road,part_meronym,crest
monument,hypernym,structure
monument,hyponym,plaque
rag,synonym,tag
rag,hypernym,newspaper
rag,hypernym,paper
rag,synonym,sheet
duck,part_meronym,duck
duck,part_holonym,duck
duck,hypernym,fabric
duck,hypernym,cloth
duck,hypernym,material
silverware,hyponym,silver
hotdogs,synonym,hotdog
hotdogs,hypernym,sandwich
hotdogs,part_meronym,hotdog
hotdogs,part_meronym,dog
hotdogs,hypernym,sausage
hotdogs,synonym,dog
hotdogs,part_holonym,hotdog
photo,hyponym,scene
photo,hyponym,frame
photo,hyponym,print
photo,synonym,photograph
photo,synonym,picture
dial,hypernym,face
dial,hypernym,control
dial,hypernym,controller
dial,hypernym,indicator
sails,synonym,sail
sails,synonym,canvas
sails,synonym,sheet
sails,hypernym,structure
earrings,synonym,earring
vegetation,hyponym,brush
vegetation,hyponym,shrubbery
vegetation,hyponym,forest
vegetation,hyponym,wood
vegetation,hyponym,woods
vegetation,hyponym,stand
vegetation,hyponym,garden
vegetation,hyponym,bush
computers,hypernym,machine
computers,hyponym,website
computers,synonym,computer
computers,part_meronym,store
computers,part_meronym,keyboard
computers,part_meronym,monitor
computers,part_meronym,chip
computers,part_meronym,bus
computers,part_holonym,platform
sculpture,hyponym,statue
sculpture,hyponym,carving
sculpture,hyponym,molding
sculpture,hypernym,art
sculpture,synonym,carving
artwork,hyponym,drawing
artwork,synonym,art
braid,hypernym,trim
equipment,hyponym,gear
equipment,hyponym,material
human,hyponym,man
human,synonym,man
human,part_meronym,figure
human,part_meronym,shape
human,part_meronym,frame
human,part_meronym,face
human,part_meronym,foot
human,part_meronym,hand
human,part_meronym,mitt
human,part_meronym,paw
human,part_meronym,arm
human,part_meronym,mane
tights,hypernym,hose
feeder,hyponym,mouth
feeder,hypernym,branch
feeder,hypernym,machine
feeder,hypernym,device
feeder,hypernym,animal
faces,hyponym,mug
faces,synonym,face
faces,part_meronym,jaw
faces,part_meronym,chin
faces,part_meronym,cheek
faces,part_meronym,eye
faces,part_meronym,eyebrow
faces,part_meronym,beard
faces,part_meronym,whiskers
faces,part_meronym,forehead
faces,part_meronym,mouth
faces,part_meronym,nose
faces,part_holonym,head
faces,part_holonym,man
faces,part_holonym,human
faces,hyponym,light
faces,hypernym,surface
faces,part_holonym,racket
faces,part_holonym,racquet
faces,hypernym,person
faces,hypernym,someone
faces,hyponym,top
faces,hyponym,front
faces,hyponym,bottom
faces,hyponym,underside
faces,hyponym,rear
faces,hyponym,backside
faces,synonym,side
faces,hyponym,muzzle
faces,part_holonym,animal
faces,hypernym,front
faces,hyponym,dial
faces,part_holonym,watch
faces,synonym,case
faces,synonym,cheek
cycle,synonym,bicycle
cycle,synonym,bike
cycle,synonym,wheel
cycle,part_meronym,chain
cycle,part_meronym,handlebar
cycle,part_meronym,saddle
cycle,part_meronym,kickstand
cycle,part_meronym,pedal
pen,hypernym,enclosure
pen,hypernym,swan
steer,synonym,tip
steer,hypernym,male
steer,hypernym,cattle
steer,hypernym,cows
picture,hyponym,graphic
picture,hyponym,reflection
picture,hyponym,foil
picture,synonym,image
picture,synonym,icon
picture,hyponym,mural
picture,hyponym,icon
picture,hyponym,landscape
picture,synonym,painting
picture,hypernym,image
picture,synonym,scene
picture,part_meronym,scene
picture,part_holonym,television
picture,hyponym,portrait
picture,hyponym,scene
picture,hyponym,frame
picture,hyponym,print
picture,synonym,photograph
picture,synonym,photo
wreath,hyponym,crown
curtain,hypernym,blind
curtain,hypernym,screen
curtain,synonym,drape
curtain,synonym,mantle
curtain,hypernym,barrier
containers,hyponym,vessel
containers,hyponym,bank
containers,hyponym,bag
containers,hyponym,handbag
containers,hyponym,purse
containers,hyponym,case
containers,hyponym,bin
containers,hyponym,pot
containers,hyponym,cup
containers,hyponym,canister
containers,hyponym,tin
containers,hyponym,spoon
containers,hyponym,dispenser
containers,hyponym,can
containers,hyponym,trough
containers,hyponym,basket
containers,hyponym,box
containers,hyponym,shaker
containers,hyponym,package
containers,hyponym,bowl
containers,hyponym,dish
containers,hyponym,drawer
containers,hyponym,envelope
containers,hyponym,glass
containers,hyponym,pan
containers,synonym,container
lantern,hypernym,lamp
stand,hypernym,support
stand,synonym,base
stand,synonym,pedestal
stand,hypernym,place
stand,hypernym,vegetation
stand,hypernym,table
stand,hyponym,tripod
stand,synonym,rack
stand,hypernym,stop
stand,hyponym,landscape
stand,hypernym,booth
stand,synonym,stall
stand,hyponym,bleachers
stand,part_holonym,park
stand,part_holonym,stadium
stand,part_holonym,bowl
stand,hypernym,platform
siding,hypernym,railroad
siding,hypernym,railway
pear,part_holonym,pear
pear,part_meronym,pear
ducks,synonym,duck
ducks,part_meronym,duck
ducks,part_holonym,duck
ducks,hypernym,fabric
ducks,hypernym,cloth
ducks,hypernym,material
cigarette,hypernym,smoke
cigarette,hyponym,stick
cigarette,synonym,butt
arms,part_meronym,arm
arms,part_meronym,crest
arms,hypernym,limb
arms,synonym,arm
arms,part_meronym,wrist
arms,part_meronym,hand
arms,part_meronym,mitt
arms,part_meronym,paw
arms,part_meronym,forearm
arms,part_meronym,elbow
arms,part_holonym,body
arms,part_holonym,man
arms,part_holonym,human
arms,synonym,branch
arms,synonym,limb
arms,hyponym,bow
arms,hyponym,gun
arms,hyponym,knife
arms,hyponym,blade
arms,hyponym,brand
arms,hyponym,steel
arms,part_holonym,arms
arms,hypernym,armrest
arms,part_holonym,armchair
arms,synonym,sleeve
arms,part_meronym,cuff
arms,part_meronym,wristband
rose,hypernym,shrub
rose,hypernym,bush
rose,part_meronym,hip
rose,hypernym,wine
rose,hypernym,pink
eye,part_meronym,lid
eye,part_meronym,lens
eye,part_holonym,face
eye,hypernym,area
eye,hyponym,seat
eye,synonym,center
eye,synonym,middle
eye,synonym,heart
eye,hypernym,hole
eye,part_holonym,needle
cable,hypernym,wire
cable,hypernym,conductor
cable,synonym,line
cable,part_holonym,cable
cable,hypernym,rope
cable,hypernym,television
cable,part_meronym,cable
cable,part_meronym,line
remote,hypernym,device
toes,synonym,toe
toes,part_holonym,foot
toes,hypernym,covering
toes,part_holonym,hoof
toes,hypernym,part
toes,hypernym,portion
pizza,hypernym,dish
w,hypernym,metal
w,hypernym,letter
herbs,hyponym,dock
herbs,hyponym,vegetable
herbs,hyponym,lettuce
herbs,hyponym,basil
herbs,hyponym,strawberry
herbs,hyponym,tomato
herbs,hyponym,celery
herbs,hyponym,pineapple
herbs,hyponym,banana
herbs,hyponym,asparagus
herbs,hyponym,parsley
herbs,hyponym,dandelion
herbs,hyponym,carrot
herbs,synonym,herb
herbs,part_meronym,vegetable
herbs,part_meronym,veggie
herbs,hypernym,seasoning
herbs,hyponym,tea
view,hyponym,light
view,hyponym,background
view,hyponym,ground
view,hyponym,foreground
view,synonym,scene
view,hypernym,range
view,hyponym,eyes
view,hyponym,pole
view,hyponym,side
view,hypernym,design
view,synonym,horizon
spoke,hypernym,support
spoke,part_holonym,ladder
wave,hyponym,surf
wave,hyponym,wake
wave,hyponym,ripple
wave,hyponym,roll
wave,hyponym,lift
wave,hyponym,flap
wave,hypernym,curve
wave,hypernym,woman
baseball,hyponym,ball
baseball,hypernym,ball
pedestrian,hyponym,stroller
shield,hyponym,plate
shield,hyponym,scale
shield,hyponym,shell
shield,synonym,shell
nozzle,hypernym,spout
nozzle,synonym,nose
nozzle,hypernym,nose
nozzle,synonym,beak
nozzle,synonym,snout
magazines,synonym,magazine
magazines,part_holonym,camera
magazines,hypernym,store
magazines,synonym,clip
magazines,part_holonym,gun
seats,hypernym,room
seats,hyponym,circle
seats,hyponym,stall
seats,synonym,seating
seats,hypernym,space
seats,synonym,seat
seats,synonym,place
seats,synonym,butt
seats,synonym,backside
seats,synonym,buns
seats,synonym,can
seats,synonym,rear
seats,synonym,tail
seats,synonym,bottom
seats,part_holonym,torso
seats,part_holonym,trunk
seats,part_holonym,body
seats,hypernym,furniture
seats,hyponym,box
seats,hyponym,chair
seats,hyponym,sofa
seats,hyponym,couch
seats,hyponym,ottoman
seats,hyponym,bench
seats,hyponym,stool
seats,part_meronym,seat
seats,hypernym,support
seats,hyponym,cockpit
seats,hyponym,saddle
seats,part_holonym,seat
seats,hypernym,center
seats,hypernym,middle
seats,hypernym,heart
seats,hypernym,eye
seats,hypernym,part
seats,hypernym,portion
seats,part_holonym,trouser
seats,part_holonym,pant
seats,part_holonym,skirt
designs,synonym,design
designs,synonym,pattern
designs,hypernym,decoration
designs,hypernym,ornament
designs,hyponym,marking
designs,hyponym,device
designs,hyponym,tattoo
designs,hyponym,decal
designs,hyponym,emblem
designs,synonym,figure
designs,hypernym,goal
designs,hypernym,end
designs,hyponym,view
ridge,hyponym,bank
ridge,hyponym,ledge
ridge,hyponym,shelf
ridge,hyponym,bar
ridge,hypernym,beam
mask,hypernym,covering
slat,hypernym,strip
slat,hyponym,fin
pillowcase,synonym,case
wake,hypernym,wave
wake,hypernym,watch
heater,hypernym,device
heater,hyponym,radiator
heater,hyponym,stove
heater,synonym,smoke
cupboards,synonym,cupboard
cupboards,synonym,closet
garbage,hyponym,trash
poles,hypernym,rod
poles,hyponym,mast
poles,synonym,pole
poles,hypernym,view
poles,synonym,rod
poles,part_meronym,yard
poles,synonym,terminal
poles,hypernym,end
poles,hypernym,terminal
poles,part_holonym,magnet
headboard,hypernym,panel
sign,synonym,mark
sign,hyponym,poster
sign,hyponym,bill
sign,hyponym,card
sign,hyponym,signpost
sign,hyponym,indicator
sign,hyponym,symbol
sign,hyponym,beam
sign,hyponym,number
sign,synonym,signal
sign,hypernym,structure
sign,hyponym,scoreboard
sign,hyponym,billboard
sign,hyponym,shingle
sign,synonym,signboard
sign,hypernym,part
sign,synonym,house
bus,synonym,coach
bus,part_meronym,window
bus,part_meronym,roof
bus,hypernym,conductor
bus,part_holonym,computer
bus,hypernym,car
bus,hypernym,automobile
bus,hypernym,machine
highway,hypernym,road
buildings,hypernym,structure
buildings,hyponym,skyscraper
buildings,hyponym,hotel
buildings,hyponym,gazebo
buildings,hyponym,house
buildings,hyponym,restaurant
buildings,hyponym,center
buildings,synonym,building
buildings,part_meronym,floor
buildings,part_meronym,frame
buildings,part_meronym,stairway
buildings,part_meronym,staircase
buildings,part_meronym,wall
buildings,part_meronym,window
buildings,part_meronym,court
buildings,part_meronym,courtyard
buildings,part_meronym,room
buildings,part_meronym,corner
buildings,part_meronym,lift
buildings,part_meronym,wing
buildings,part_meronym,roof
buildings,hypernym,business
buildings,part_meronym,painting
buildings,part_meronym,plumbing
scale,hypernym,leaf
scale,hypernym,foliage
scale,hypernym,chip
scale,hypernym,indicator
scale,hypernym,shield
scale,hyponym,shoe
scale,synonym,plate
scale,synonym,shell
scale,hypernym,covering
scale,hypernym,cover
bill,part_meronym,rider
bill,synonym,note
bill,hypernym,ad
bill,hypernym,advertisement
bill,hypernym,advertising
bill,synonym,flyer
bill,hypernym,sign
bill,synonym,poster
bill,synonym,card
bill,hyponym,menu
bill,hyponym,card
bill,hypernym,brim
bill,synonym,peak
bill,synonym,visor
bill,hypernym,mouth
bill,synonym,beak
bill,part_holonym,bird
minivan,hypernym,car
minivan,hypernym,automobile
minivan,hypernym,machine
moped,hypernym,motorbike
hole,hypernym,opening
hole,hypernym,gap
hole,hyponym,vent
hole,hyponym,eye
hole,hyponym,cup
hole,hyponym,manhole
hole,hypernym,space
hole,hyponym,kettle
hole,hyponym,tunnel
hole,synonym,jam
hole,synonym,pickle
hole,hypernym,mouth
bottom,hypernym,side
bottom,hypernym,face
bottom,hyponym,heel
bottom,hyponym,sole
bottom,hyponym,underbelly
bottom,hyponym,base
bottom,synonym,underside
bottom,hypernym,part
bottom,hyponym,foot
bottom,synonym,butt
bottom,synonym,backside
bottom,synonym,buns
bottom,synonym,can
bottom,synonym,rear
bottom,synonym,seat
bottom,synonym,tail
bottom,part_holonym,torso
bottom,part_holonym,trunk
bottom,part_holonym,body
bottom,part_holonym,frame
bottom,synonym,bed
bottom,hypernym,land
bottom,hypernym,ground
bottom,hypernym,soil
zucchini,part_meronym,zucchini
zucchini,part_holonym,zucchini
windows,hyponym,skylight
windows,synonym,window
windows,part_meronym,case
windows,part_meronym,pane
windows,part_meronym,window
windows,part_holonym,building
windows,hypernym,opening
windows,part_holonym,car
windows,part_holonym,automobile
windows,part_holonym,machine
windows,part_holonym,bus
windows,part_holonym,coach
windows,hypernym,panel
windows,hypernym,gap
windows,hypernym,pane
windows,part_holonym,window
windows,hypernym,display
windows,hyponym,foreground
windows,hyponym,panel
fire,hyponym,cover
fire,synonym,flame
fire,hypernym,fireplace
rain,hyponym,shower
dash,synonym,bolt
moustache,hyponym,toothbrush
moustache,synonym,mustache
moustache,part_holonym,beard
moustache,part_holonym,whiskers
pencil,part_meronym,point
pencil,part_meronym,tip
pencil,part_meronym,peak
pencil,hypernym,figure
donut,synonym,doughnut
towers,hypernym,structure
towers,hyponym,pylon
towers,hyponym,steeple
towers,hyponym,spire
towers,hyponym,lighthouse
towers,synonym,tower
towers,hypernym,shape
towers,synonym,column
towers,synonym,pillar
towers,hypernym,boat
lights,hyponym,sunlight
lights,hyponym,sunshine
lights,hyponym,sun
lights,hyponym,beam
lights,hyponym,streamer
lights,synonym,light
lights,hyponym,headlight
lights,hypernym,view
lights,hypernym,scene
lights,synonym,lighting
lights,hypernym,face
lights,hyponym,stoplight
lights,hypernym,device
lights,hyponym,match
streetlight,hypernym,lamp
streetlight,part_meronym,lamppost
words,hypernym,text
words,synonym,row
words,hypernym,line
words,hyponym,head
words,synonym,word
words,hypernym,information
words,part_meronym,text
cans,hypernym,container
cans,synonym,can
cans,synonym,tin
cans,hypernym,buoy
cans,synonym,butt
cans,synonym,backside
cans,synonym,buns
cans,synonym,rear
cans,synonym,seat
cans,synonym,tail
cans,synonym,bottom
cans,part_holonym,torso
cans,part_holonym,trunk
cans,part_holonym,body
cans,synonym,toilet
cans,synonym,pot
cans,synonym,stool
cans,part_holonym,bathroom
cans,part_holonym,toilet
cans,part_holonym,can
cans,hypernym,room
cans,hyponym,restroom
cans,hyponym,closet
cans,hyponym,head
cans,synonym,bathroom
cans,part_meronym,toilet
cans,part_meronym,can
cans,part_meronym,pot
cans,part_meronym,stool
statue,hypernym,sculpture
day,hyponym,date
day,part_meronym,day
day,part_meronym,daytime
day,part_meronym,night
day,part_meronym,dark
day,hypernym,time
day,synonym,daytime
day,part_holonym,day
mailbox,hypernym,box
suitcases,hypernym,luggage
suitcases,synonym,bag
suitcases,synonym,grip
suitcases,synonym,suitcase
driver,hypernym,worker
driver,hypernym,wood
suspenders,synonym,brace
suspenders,part_meronym,strap
tabletop,hyponym,countertop
tabletop,part_holonym,table
hill,hyponym,mound
hill,part_meronym,hillside
hill,hypernym,structure
hill,synonym,mound
hill,part_holonym,diamond
lamb,hypernym,meat
racks,hyponym,carrier
racks,synonym,rack
racks,synonym,wheel
racks,hypernym,support
racks,hyponym,tripod
racks,synonym,stand
mattress,hypernym,pad
mattress,part_holonym,bed
pond,hypernym,lake
pond,synonym,pool
rolls,synonym,roll
rolls,hyponym,card
rolls,hypernym,wave
rolls,hypernym,bread
rolls,hyponym,bagel
rolls,synonym,bun
rolls,hyponym,bolt
rolls,synonym,bowl
sheets,synonym,sheet
sheets,hypernym,paper
sheets,hyponym,leaf
sheets,hypernym,shape
sheets,synonym,plane
sheets,hypernym,newspaper
sheets,synonym,rag
sheets,hyponym,panel
sheets,hyponym,chalkboard
sheets,hyponym,plate
sheets,hyponym,board
sheets,hypernym,line
sheets,part_holonym,ship
sheets,synonym,sail
sheets,synonym,canvas
branches,synonym,branch
branches,synonym,arm
branches,hypernym,stalk
branches,hypernym,stem
branches,hyponym,twig
branches,hyponym,limb
branches,part_meronym,bark
branches,hyponym,fork
branches,synonym,leg
branches,hypernym,stream
branches,hyponym,feeder
branches,synonym,limb
staircase,hyponym,ramp
staircase,hyponym,stairs
staircase,hyponym,steps
staircase,synonym,stairway
staircase,part_meronym,step
staircase,part_meronym,stair
staircase,part_holonym,building
terminal,hypernym,station
terminal,synonym,pole
terminal,hyponym,tip
terminal,hyponym,pole
terminal,hyponym,point
terminal,hyponym,heel
terminal,hyponym,goal
terminal,synonym,end
terminal,part_meronym,keyboard
airplane,hyponym,jet
airplane,synonym,plane
airplane,part_meronym,fuselage
airplane,part_meronym,windshield
airplane,part_meronym,gun
airplane,part_meronym,wing
airplane,part_meronym,hood
screws,synonym,screw
screws,hypernym,propeller
screws,part_holonym,ship
screws,hyponym,bolt
screws,part_meronym,thread
screws,part_meronym,head
numerals,hypernym,symbol
numerals,synonym,numeral
numerals,synonym,number
pack,hyponym,deck
pack,hypernym,package
pack,synonym,ring
pack,hypernym,set
pack,hypernym,circle
pack,hypernym,band
pack,hypernym,lot
pack,hyponym,loop
sunglasses,hypernym,eyeglasses
sunglasses,hypernym,glasses
sunglasses,synonym,shades
sprinkles,hypernym,shower
sprinkles,synonym,sprinkle
center,hypernym,area
center,hyponym,seat
center,synonym,middle
center,synonym,heart
center,synonym,eye
center,part_holonym,outfield
center,hypernym,building
center,hypernym,point
center,hyponym,bull
center,hyponym,stuff
center,synonym,meat
center,hypernym,object
center,hypernym,place
center,hypernym,outlet
laptops,synonym,laptop
umbrella,hypernym,canopy
umbrella,part_meronym,panel
umbrella,part_meronym,handle
umbrella,part_meronym,grip
jacket,hypernym,coat
jacket,hyponym,sack
jacket,hyponym,blazer
jacket,hypernym,wrap
jacket,hypernym,wrapper
jacket,synonym,crown
jacket,synonym,cap
jacket,hypernym,peel
jacket,hypernym,skin
jacket,part_holonym,potato
jacket,hypernym,shell
jacket,hypernym,case
night,synonym,dark
night,part_holonym,day
night,hypernym,dark
wrap,synonym,wrapper
wrap,hypernym,sandwich
wrap,hypernym,covering
wrap,hyponym,jacket
wrap,hyponym,envelope
palm,hypernym,area
palm,part_holonym,hand
palm,part_holonym,mitt
palm,part_holonym,paw
palm,hypernym,tree
palm,synonym,decoration
palm,synonym,ribbon
patches,hypernym,marking
patches,hyponym,speck
patches,hyponym,splash
patches,hyponym,plaque
patches,synonym,spot
patches,synonym,patch
patches,hyponym,garden
patches,hyponym,bed
patches,hypernym,time
patches,synonym,piece
patches,hypernym,dressing
jet,hypernym,airplane
jet,hypernym,plane
jet,hyponym,spray
jet,synonym,green
jet,synonym,fountain
pitcher,hypernym,vessel
pitcher,hypernym,leaf
pitcher,hypernym,foliage
pitcher,synonym,mound
parrot,hypernym,bird
cart,hypernym,wagon
cart,hyponym,truck
cart,part_meronym,handle
cart,part_meronym,grip
restroom,hypernym,toilet
restroom,hypernym,can
restroom,hypernym,bathroom
dust,hypernym,trash
dust,synonym,debris
dust,hypernym,material
dust,hypernym,stuff
dot,hypernym,disk
dot,hypernym,disc
dot,hypernym,saucer
dot,synonym,point
dot,synonym,pane
bridge,hypernym,structure
bridge,hyponym,overpass
bridge,part_meronym,arch
bridge,part_meronym,pier
bridge,part_holonym,nose
bridge,hypernym,support
bridge,hypernym,plate
bridge,hypernym,link
bridge,hypernym,tie
bridge,part_holonym,eyeglasses
bridge,part_holonym,glasses
noodle,hypernym,pasta
noodle,synonym,bean
noodle,synonym,dome
case,hyponym,piece
case,hyponym,time
case,hyponym,clip
case,synonym,suit
case,hypernym,container
case,hyponym,sleeve
case,hyponym,shoe
case,hyponym,wallet
case,hyponym,luggage
case,hyponym,briefcase
case,hypernym,person
case,hypernym,someone
case,hypernym,adult
case,synonym,character
case,synonym,face
case,hypernym,covering
case,hypernym,cover
case,hyponym,boot
case,hyponym,jacket
case,synonym,shell
case,part_holonym,doorway
case,part_holonym,door
case,part_holonym,window
case,synonym,pillowcase
pony,hypernym,horse
pony,hypernym,glass
purse,hypernym,container
purse,synonym,bag
purse,synonym,handbag
purse,part_meronym,clasp
purse,hypernym,bag
opening,hypernym,space
opening,hyponym,hole
opening,hyponym,crack
opening,hyponym,mouth
opening,hyponym,window
opening,hyponym,pocket
opening,synonym,gap
opening,part_holonym,surface
opening,hyponym,vent
opening,hyponym,gap
opening,hyponym,neck
opening,hyponym,spout
opening,hyponym,outlet
opening,hyponym,bell
opening,hyponym,muzzle
opening,hypernym,entrance
opening,hypernym,entryway
prints,synonym,print
prints,hyponym,footprint
prints,hyponym,step
prints,hyponym,line
prints,synonym,mark
prints,hypernym,fabric
prints,hypernym,cloth
prints,hypernym,material
prints,hypernym,photograph
prints,hypernym,photo
prints,hypernym,picture
surfers,synonym,surfer
handlebars,hypernym,bar
handlebars,synonym,handlebar
handlebars,part_meronym,handle
handlebars,part_meronym,grip
handlebars,part_holonym,bicycle
handlebars,part_holonym,bike
handlebars,part_holonym,wheel
handlebars,part_holonym,cycle
ivy,hypernym,vine
liquid,hyponym,beverage
liquid,hyponym,drink
liquid,hyponym,water
design,synonym,pattern
design,hypernym,decoration
design,hypernym,ornament
design,hyponym,marking
design,hyponym,device
design,hyponym,tattoo
design,hyponym,decal
design,hyponym,emblem
design,synonym,figure
design,hypernym,goal
design,hypernym,end
design,hyponym,view
muzzle,hypernym,opening
muzzle,hyponym,point
muzzle,part_holonym,gun
muzzle,hypernym,face
muzzle,part_meronym,snout
muzzle,part_holonym,head
bands,hyponym,pack
bands,synonym,set
bands,synonym,circle
bands,synonym,band
bands,synonym,lot
bands,part_meronym,section
bands,hypernym,stripe
bands,hypernym,streak
bands,hypernym,bar
bands,hyponym,collar
bands,synonym,stripe
bands,hypernym,range
bands,hypernym,strip
bands,hyponym,sweatband
bands,hyponym,strap
bands,hyponym,headband
bands,hyponym,wristband
bands,hyponym,ring
bands,hyponym,bracelet
bands,hyponym,weed
bands,hypernym,tissue
bands,synonym,ring
bands,hypernym,belt
bands,hypernym,loop
keys,hypernym,device
keys,synonym,key
keys,part_meronym,stem
keys,hypernym,space
keys,synonym,paint
keys,part_holonym,arch
keys,hypernym,lever
crust,hypernym,layer
crust,hyponym,plate
crust,hypernym,covering
crust,hypernym,cover
gazelle,hypernym,antelope
needles,synonym,needle
needles,part_meronym,point
needles,part_meronym,eye
bags,hypernym,container
bags,hyponym,sack
bags,hyponym,skin
bags,hyponym,backpack
bags,hyponym,envelope
bags,hyponym,purse
bags,synonym,bag
