subject,relation,object
bloom,hyponym,floret
bloom,hyponym,bud
bloom,synonym,flower
bloom,synonym,blossom
bloom,synonym,flush
bloom,synonym,peak
nozzle,hypernym,spout
nozzle,hyponym,showerhead
nozzle,synonym,nose
nozzle,hypernym,nose
nozzle,synonym,beak
nozzle,synonym,snout
garment,hypernym,clothing
garment,hyponym,vest
garment,hyponym,skirt
garment,hyponym,suit
garment,hyponym,trouser
garment,hyponym,pant
garment,hyponym,gown
garment,hyponym,laundry
garment,hyponym,diaper
garment,hyponym,napkin
garment,hyponym,jumpsuit
garment,hyponym,robe
garment,hyponym,hose
garment,hyponym,shirt
garment,hyponym,sweater
garment,hyponym,jumper
garment,hyponym,weeds
garment,hyponym,scarf
garment,hyponym,fur
garment,hyponym,swimsuit
garment,hyponym,veil
garment,part_meronym,skirt
garment,part_meronym,shoulder
garment,part_meronym,liner
garment,part_meronym,lining
garment,part_meronym,pocket
garment,part_meronym,neck
garment,part_meronym,sleeve
garment,part_meronym,arm
garment,part_meronym,band
garment,part_meronym,stripe
magazines,synonym,magazine
magazines,hypernym,product
magazines,part_holonym,camera
magazines,hypernym,storage
magazines,hypernym,store
magazines,synonym,clip
magazines,part_holonym,gun
meatball,hypernym,dish
seats,hypernym,room
seats,hypernym,way
seats,hyponym,circle
seats,hyponym,stall
seats,synonym,seating
seats,hypernym,space
seats,hyponym,perch
seats,synonym,seat
seats,synonym,place
seats,synonym,butt
seats,synonym,backside
seats,synonym,buns
seats,synonym,can
seats,synonym,rear
seats,synonym,rump
seats,synonym,tail
seats,synonym,bottom
seats,synonym,behind
seats,part_holonym,torso
seats,part_holonym,trunk
seats,part_holonym,body
seats,hypernym,furniture
seats,hyponym,box
seats,hyponym,chair
seats,hyponym,sofa
seats,hyponym,couch
seats,hyponym,ottoman
seats,hyponym,bench
seats,hyponym,stool
seats,part_meronym,seat
seats,hypernym,support
seats,hyponym,cockpit
seats,hyponym,saddle
seats,part_holonym,seat
seats,hypernym,center
seats,hypernym,middle
seats,hypernym,heart
seats,hypernym,eye
seats,hypernym,part
seats,hypernym,portion
seats,part_holonym,trouser
seats,part_holonym,pant
seats,part_holonym,skirt
designs,synonym,design
designs,hypernym,arrangement
designs,hypernym,system
designs,synonym,pattern
designs,hypernym,decoration
designs,hypernym,ornament
designs,hyponym,marking
designs,hyponym,device
designs,hyponym,tattoo
designs,hyponym,decal
designs,hyponym,emblem
designs,synonym,figure
designs,hypernym,goal
designs,hypernym,end
designs,hyponym,view
beet,hypernym,vegetable
waterfall,hypernym,water
waterfall,part_holonym,river
ridge,hyponym,bank
ridge,hyponym,ledge
ridge,hyponym,shelf
ridge,hyponym,bar
ridge,hyponym,dune
ridge,hypernym,formation
ridge,hyponym,horseback
ridge,hypernym,beam
mask,hypernym,covering
mask,hypernym,party
mask,hypernym,protection
cameraman,hypernym,photographer
slat,hypernym,strip
slat,hyponym,fin
pillowcase,synonym,case
wake,hypernym,event
wake,hypernym,wave
wake,hypernym,watch
heater,hypernym,device
heater,hyponym,radiator
heater,hyponym,stove
heater,hypernym,pitch
heater,synonym,smoke
cupboards,synonym,cupboard
cupboards,synonym,closet
pig,part_meronym,pork
pig,hypernym,policeman
pig,hypernym,officer
pig,synonym,bull
pig,synonym,cop
pig,hypernym,mold
pig,hypernym,cast
garbage,hypernym,message
garbage,hypernym,substance
garbage,hyponym,trash
garbage,hypernym,receptacle
poles,hypernym,rod
poles,hyponym,mast
poles,synonym,pole
poles,hypernym,view
poles,synonym,perch
poles,synonym,rod
poles,part_meronym,yard
poles,synonym,terminal
poles,part_holonym,battery
poles,hypernym,end
poles,hypernym,terminal
poles,part_holonym,magnet
headboard,hypernym,panel
sign,synonym,mark
sign,hyponym,poster
sign,hyponym,placard
sign,hyponym,notice
sign,hyponym,bill
sign,hyponym,card
sign,hyponym,signpost
sign,hyponym,indicator
sign,hyponym,symbol
sign,hyponym,beam
sign,hyponym,number
sign,hyponym,alarm
sign,synonym,signal
sign,hypernym,structure
sign,hypernym,construction
sign,hyponym,scoreboard
sign,hyponym,billboard
sign,hyponym,shingle
sign,synonym,signboard
sign,hypernym,part
sign,synonym,house
sign,hypernym,grounds
sign,hypernym,motion
bus,synonym,coach
bus,part_meronym,window
bus,part_meronym,roof
bus,hypernym,conductor
bus,part_holonym,computer
bus,hypernym,car
bus,hypernym,automobile
bus,hypernym,machine
highway,hypernym,road
highway,hypernym,route
highway,hyponym,freeway
buildings,hypernym,structure
buildings,hypernym,construction
buildings,hyponym,skyscraper
buildings,hyponym,hotel
buildings,hyponym,hall
buildings,hyponym,gazebo
buildings,hyponym,club
buildings,hyponym,rink
buildings,hyponym,house
buildings,hyponym,restaurant
buildings,hyponym,temple
buildings,hyponym,library
buildings,hyponym,school
buildings,hyponym,center
buildings,synonym,building
buildings,part_meronym,floor
buildings,part_meronym,level
buildings,part_meronym,story
buildings,part_meronym,skeleton
buildings,part_meronym,frame
buildings,part_meronym,stairway
buildings,part_meronym,staircase
buildings,part_meronym,wall
buildings,part_meronym,window
buildings,part_meronym,court
buildings,part_meronym,courtyard
buildings,part_meronym,room
buildings,part_meronym,corner
buildings,part_meronym,shaft
buildings,part_meronym,elevator
buildings,part_meronym,lift
buildings,part_meronym,wing
buildings,part_meronym,hall
buildings,part_meronym,roof
buildings,part_meronym,stud
buildings,synonym,construction
buildings,hypernym,business
buildings,part_meronym,painting
buildings,part_meronym,plumbing
buildings,part_meronym,roofing
scale,hypernym,leaf
scale,hypernym,foliage
scale,hypernym,bit
scale,hypernym,chip
scale,hypernym,indicator
scale,hypernym,shield
scale,hyponym,shoe
scale,synonym,plate
scale,synonym,shell
scale,hypernym,covering
scale,hypernym,cover
fist,hypernym,hand
fist,hypernym,mitt
fist,hypernym,paw
slopes,hypernym,formation
slopes,hyponym,coast
slopes,hyponym,hillside
slopes,hyponym,bank
slopes,hyponym,mountainside
slopes,synonym,slope
slopes,synonym,side
slopes,hyponym,pitch
decals,hypernym,design
decals,hypernym,pattern
decals,hypernym,figure
decals,synonym,decal
bill,hypernym,instrument
bill,part_meronym,rider
bill,hyponym,check
bill,hyponym,tab
bill,synonym,note
bill,hypernym,ad
bill,hypernym,advertisement
bill,hypernym,advertising
bill,synonym,circular
bill,synonym,flyer
bill,hypernym,sign
bill,synonym,poster
bill,synonym,placard
bill,synonym,notice
bill,synonym,card
bill,hyponym,menu
bill,hyponym,card
bill,hypernym,brim
bill,synonym,peak
bill,synonym,visor
bill,hypernym,mouth
bill,synonym,beak
bill,part_holonym,bird
beets,hypernym,vegetable
beets,synonym,beet
minivan,hypernym,car
minivan,hypernym,automobile
minivan,hypernym,machine
moped,hypernym,motorbike
hole,hypernym,opening
hole,hypernym,gap
hole,hyponym,vent
hole,hyponym,keyhole
hole,hyponym,eye
hole,hyponym,cup
hole,hyponym,manhole
hole,hypernym,space
hole,hyponym,pit
hole,hyponym,kettle
hole,hyponym,tunnel
hole,synonym,jam
hole,synonym,pickle
hole,hypernym,mouth
bottom,hypernym,side
bottom,hypernym,face
bottom,hyponym,heel
bottom,hyponym,sole
bottom,hyponym,underbelly
bottom,hyponym,base
bottom,synonym,underside
bottom,hypernym,part
bottom,hyponym,foot
bottom,synonym,butt
bottom,synonym,backside
bottom,synonym,buns
bottom,synonym,can
bottom,synonym,rear
bottom,synonym,rump
bottom,synonym,seat
bottom,synonym,tail
bottom,synonym,behind
bottom,part_holonym,torso
bottom,part_holonym,trunk
bottom,part_holonym,body
bottom,hypernym,turn
bottom,hypernym,round
bottom,part_holonym,frame
bottom,synonym,bed
bottom,hypernym,land
bottom,hypernym,ground
bottom,hypernym,soil
zucchini,part_meronym,zucchini
zucchini,part_holonym,zucchini
windows,hyponym,skylight
windows,synonym,window
windows,part_meronym,sash
windows,part_meronym,casing
windows,part_meronym,case
windows,part_meronym,pane
windows,part_meronym,window
windows,part_holonym,building
windows,hypernym,opening
windows,part_holonym,car
windows,part_holonym,automobile
windows,part_holonym,machine
windows,part_holonym,bus
windows,part_holonym,coach
windows,hypernym,panel
windows,hypernym,gap
windows,hypernym,pane
windows,part_holonym,window
windows,hypernym,display
windows,hyponym,foreground
windows,hyponym,panel
fire,hyponym,smudge
fire,hyponym,battery
fire,hyponym,cover
fire,hyponym,blaze
fire,synonym,flame
fire,hypernym,fireplace
rain,hyponym,shower
dash,hyponym,break
dash,synonym,bolt
whole,hyponym,unit
whole,part_meronym,part
whole,part_meronym,section
whole,hypernym,object
whole,hyponym,artifact
whole,hyponym,item
whole,synonym,unit
whole,part_meronym,portion
moustache,hyponym,toothbrush
moustache,synonym,mustache
moustache,part_holonym,beard
moustache,part_holonym,whiskers
pencil,part_meronym,rubber
pencil,part_meronym,point
pencil,part_meronym,tip
pencil,part_meronym,peak
pencil,hypernym,figure
donut,synonym,doughnut
towers,hypernym,structure
towers,hypernym,construction
towers,hyponym,silo
towers,hyponym,turret
towers,hyponym,pylon
towers,hyponym,steeple
towers,hyponym,spire
towers,hyponym,lighthouse
towers,synonym,tower
towers,hypernym,shape
towers,synonym,column
towers,synonym,pillar
towers,hypernym,boat
customer,hyponym,trick
cliffs,hypernym,formation
cliffs,synonym,cliff
cliffs,synonym,drop
lego,hypernym,toy
lights,hyponym,glow
lights,hyponym,sunlight
lights,hyponym,sunshine
lights,hyponym,sun
lights,hyponym,beam
lights,hyponym,shaft
lights,hyponym,streamer
lights,hyponym,daylight
lights,synonym,light
lights,hyponym,blinker
lights,hyponym,headlight
lights,hyponym,headlamp
lights,hyponym,sconce
lights,hypernym,view
lights,hypernym,scene
lights,hypernym,friend
lights,synonym,lighting
lights,hypernym,expression
lights,hypernym,face
lights,hyponym,stoplight
lights,hypernym,device
lights,hyponym,match
lights,synonym,lighter
streetlight,hypernym,lamp
streetlight,part_meronym,lamppost
words,hypernym,language
words,hypernym,text
words,synonym,language
words,synonym,row
words,hypernym,line
words,hyponym,language
words,hyponym,head
words,synonym,word
words,hypernym,information
words,part_meronym,text
cans,hypernym,container
cans,synonym,can
cans,synonym,tin
cans,hypernym,buoy
cans,synonym,butt
cans,synonym,backside
cans,synonym,buns
cans,synonym,rear
cans,synonym,rump
cans,synonym,seat
cans,synonym,tail
cans,synonym,bottom
cans,synonym,behind
cans,part_holonym,torso
cans,part_holonym,trunk
cans,part_holonym,body
cans,synonym,toilet
cans,synonym,commode
cans,synonym,pot
cans,synonym,stool
cans,part_holonym,bathroom
cans,part_holonym,bath
cans,part_holonym,toilet
cans,part_holonym,can
cans,hypernym,room
cans,hyponym,restroom
cans,hyponym,closet
cans,hyponym,head
cans,synonym,bathroom
cans,part_meronym,toilet
cans,part_meronym,can
cans,part_meronym,commode
cans,part_meronym,pot
cans,part_meronym,stool
statue,hypernym,sculpture
day,hyponym,date
day,part_meronym,day
day,part_meronym,daytime
day,part_meronym,daylight
day,part_meronym,night
day,part_meronym,dark
day,hypernym,time
day,synonym,daytime
day,synonym,daylight
day,part_holonym,day
mailbox,hypernym,box
coin,hyponym,medallion
coin,hyponym,crown
coin,hyponym,eagle
coin,part_meronym,head
coin,part_meronym,tail
holding,hyponym,storage
holding,hyponym,things
holding,synonym,property
cameras,synonym,camera
cameras,part_meronym,magazine
cameras,part_meronym,hood
cameras,part_meronym,stop
cameras,part_meronym,shutter
warehouse,hypernym,storage
warehouse,hypernym,store
suitcases,hypernym,baggage
suitcases,hypernym,luggage
suitcases,synonym,bag
suitcases,synonym,grip
suitcases,synonym,suitcase
driver,hyponym,racer
driver,hypernym,worker
driver,hypernym,wood
suspenders,synonym,brace
suspenders,part_meronym,strap
tabletop,hyponym,countertop
tabletop,part_holonym,table
bra,part_meronym,strap
hill,hyponym,mound
hill,hyponym,hammock
hill,part_meronym,hillside
hill,hypernym,structure
hill,hypernym,construction
hill,hyponym,embankment
hill,synonym,mound
hill,part_holonym,diamond
hill,part_holonym,infield
yak,hypernym,ox
lamb,hypernym,meat
racks,hyponym,carrier
racks,synonym,rack
racks,hypernym,cut
racks,synonym,wheel
racks,hypernym,support
racks,hyponym,tripod
racks,synonym,stand
mattress,hypernym,pad
mattress,hyponym,tick
mattress,hyponym,futon
mattress,hyponym,pallet
mattress,part_holonym,bed
pond,hypernym,lake
pond,synonym,pool
rolls,synonym,roll
rolls,hyponym,card
rolls,hypernym,wave
rolls,synonym,roller
rolls,synonym,coil
rolls,synonym,curl
rolls,hypernym,bread
rolls,hyponym,croissant
rolls,hyponym,bagel
rolls,synonym,bun
rolls,hypernym,cylinder
rolls,hyponym,bolt
rolls,hypernym,throw
rolls,synonym,cast
rolls,synonym,bowl
sheets,synonym,sheet
sheets,hypernym,paper
sheets,hyponym,signature
sheets,hyponym,leaf
sheets,hyponym,stamp
sheets,hypernym,shape
sheets,synonym,plane
sheets,hypernym,newspaper
sheets,synonym,rag
sheets,hypernym,artifact
sheets,hyponym,panel
sheets,hyponym,blackboard
sheets,hyponym,chalkboard
sheets,hyponym,plate
sheets,hyponym,board
sheets,hypernym,line
sheets,part_holonym,ship
sheets,synonym,sail
sheets,synonym,canvas
seashell,hypernym,shell
foreleg,part_meronym,elbow
branches,synonym,branch
branches,synonym,arm
branches,hypernym,stalk
branches,hypernym,stem
branches,hyponym,twig
branches,hyponym,limb
branches,part_meronym,bark
branches,hyponym,fork
branches,synonym,leg
branches,hypernym,event
branches,hypernym,stream
branches,hyponym,feeder
branches,synonym,limb
stew,hypernym,dish
loafer,hyponym,trailer
loafer,hypernym,shoe
staircase,hypernym,way
staircase,hyponym,ramp
staircase,hyponym,flight
staircase,hyponym,stairs
staircase,hyponym,steps
staircase,hyponym,escalator
staircase,synonym,stairway
staircase,part_meronym,step
staircase,part_meronym,stair
staircase,part_meronym,landing
staircase,part_holonym,building
terminal,hypernym,station
terminal,synonym,pole
terminal,part_holonym,battery
terminal,hyponym,tip
terminal,hyponym,pole
terminal,hyponym,point
terminal,hyponym,heel
terminal,hyponym,destination
terminal,hyponym,goal
terminal,synonym,end
terminal,part_meronym,keyboard
airplane,hyponym,fighter
airplane,hyponym,jet
airplane,hyponym,airliner
airplane,synonym,aeroplane
airplane,synonym,plane
airplane,part_meronym,fuselage
airplane,part_meronym,windshield
airplane,part_meronym,windscreen
airplane,part_meronym,gun
airplane,part_meronym,wing
airplane,part_meronym,hood
airplane,part_meronym,bonnet
screws,synonym,screw
screws,hypernym,propeller
screws,hypernym,propellor
screws,part_holonym,ship
screws,hypernym,fastener
screws,hyponym,bolt
screws,part_meronym,thread
screws,part_meronym,head
jewelry,hyponym,clip
jewelry,hyponym,pin
jewelry,hyponym,ring
jewelry,hyponym,band
jewelry,hyponym,bead
jewelry,hyponym,necklace
jewelry,hyponym,earring
jewelry,hyponym,bracelet
jewelry,part_meronym,stone
wardrobe,hypernym,furniture
wardrobe,synonym,closet
wardrobe,hypernym,collection
wardrobe,part_holonym,clothing
wardrobe,part_holonym,costume
numerals,hypernym,symbol
numerals,synonym,numeral
numerals,synonym,number
gears,hypernym,wheel
gears,synonym,gear
gears,part_meronym,tooth
gears,synonym,train
gears,part_holonym,engine
gears,hypernym,mechanism
gears,hyponym,park
gears,hypernym,equipment
gears,hyponym,outfit
hardwood,hypernym,wood
haze,synonym,fog
pack,hypernym,collection
pack,hyponym,deck
pack,hypernym,package
pack,hyponym,nest
pack,synonym,ring
pack,hypernym,set
pack,hypernym,circle
pack,hypernym,band
pack,hypernym,lot
pack,hyponym,loop
pack,hypernym,bundle
sunglasses,hypernym,spectacles
sunglasses,hypernym,eyeglasses
sunglasses,hypernym,glasses
sunglasses,synonym,shades
above,hypernym,section
leggings,hypernym,garment
bannister,hypernym,barrier
bannister,synonym,banister
bannister,synonym,handrail
bannister,part_meronym,railing
bannister,part_meronym,rail
bannister,part_holonym,balcony
sprinkles,hypernym,shower
sprinkles,synonym,sprinkle
throw,hyponym,pitch
throw,hyponym,cast
throw,hypernym,motion
throw,hypernym,bedding
throw,hyponym,roll
center,hypernym,area
center,hypernym,country
center,hyponym,seat
center,synonym,middle
center,synonym,heart
center,synonym,eye
center,part_holonym,outfield
center,hypernym,building
center,hypernym,point
center,hyponym,bull
center,hyponym,stuff
center,synonym,substance
center,synonym,meat
center,hypernym,object
center,hypernym,formation
center,hypernym,place
center,hypernym,property
center,hypernym,outlet
center,synonym,plaza
center,synonym,mall
cut,hypernym,portion
cut,hypernym,part
cut,hypernym,step
cut,synonym,slice
cut,hypernym,meat
cut,hyponym,leg
cut,hyponym,side
cut,hyponym,joint
cut,hyponym,rack
cut,hyponym,saddle
cut,hyponym,shin
cut,hyponym,shoulder
cut,hyponym,neck
cut,hyponym,rib
cut,hyponym,steak
cut,synonym,track
cut,hypernym,canal
cut,hypernym,shot
cut,synonym,swing
cut,part_holonym,cards
cut,hypernym,opening
cut,hyponym,section
cut,hyponym,clip
cut,hyponym,trim
cut,hyponym,trimming
cut,hyponym,haircut
destination,hypernym,end
destination,hypernym,terminal
destination,synonym,goal
destination,hypernym,goal
destination,hypernym,direction
destination,synonym,address
destination,part_holonym,letter
laptops,synonym,laptop
umbrella,hypernym,canopy
umbrella,part_meronym,rib
umbrella,part_meronym,panel
umbrella,part_meronym,handle
umbrella,part_meronym,grip
jacket,hypernym,coat
jacket,hyponym,sack
jacket,hyponym,jumper
jacket,hyponym,parka
jacket,hyponym,windbreaker
jacket,hyponym,blazer
jacket,hypernym,wrapping
jacket,hypernym,wrap
jacket,hypernym,wrapper
jacket,synonym,crown
jacket,synonym,cap
jacket,hypernym,peel
jacket,hypernym,skin
jacket,part_holonym,potato
jacket,hypernym,shell
jacket,hypernym,case
jacket,hypernym,casing
night,synonym,dark
night,part_holonym,day
night,hypernym,dark
wrap,synonym,wrapper
wrap,hypernym,sandwich
wrap,part_meronym,tortilla
wrap,hypernym,covering
wrap,hyponym,jacket
wrap,hyponym,envelope
wrap,synonym,wrapping
palm,hypernym,area
palm,part_holonym,hand
palm,part_holonym,mitt
palm,part_holonym,paw
palm,hypernym,tree
palm,hyponym,coconut
palm,hypernym,award
palm,synonym,decoration
palm,synonym,medal
palm,synonym,medallion
palm,synonym,ribbon
conveyor,hypernym,belt
conveyor,hyponym,carousel
conveyor,part_holonym,line
patches,hypernym,marking
patches,hyponym,speck
patches,hyponym,splash
patches,hyponym,plaque
patches,synonym,spot
patches,synonym,patch
patches,hyponym,garden
patches,hyponym,bed
patches,hyponym,flash
patches,hypernym,time
patches,hyponym,snap
patches,synonym,piece
patches,hypernym,connector
patches,hypernym,dressing
patches,hyponym,wrapping
patches,hyponym,cast
patches,hyponym,truss
patches,synonym,bandage
club,synonym,nine
club,synonym,lodge
club,hypernym,stick
club,hyponym,bat
club,hypernym,building
club,hyponym,wood
club,hyponym,iron
club,hypernym,spot
jet,hypernym,airplane
jet,hypernym,aeroplane
jet,hypernym,plane
jet,hyponym,spray
jet,synonym,green
jet,synonym,fountain
mixture,hypernym,substance
mixture,hyponym,metal
mixture,hyponym,stuffing
mixture,hyponym,dressing
mixture,hyponym,filling
mixture,hyponym,batter
mixture,hyponym,dough
mixture,hypernym,collection
mixture,hyponym,range
pitcher,hyponym,fireman
pitcher,hypernym,vessel
pitcher,hyponym,creamer
pitcher,hypernym,leaf
pitcher,hypernym,foliage
pitcher,synonym,mound
parrot,hypernym,bird
parrot,hyponym,parakeet
cart,hypernym,wagon
cart,hyponym,truck
cart,hyponym,wheelbarrow
cart,part_meronym,handle
cart,part_meronym,grip
restroom,hypernym,toilet
restroom,hypernym,can
restroom,hypernym,bathroom
prong,hyponym,tine
prong,part_holonym,buckle
prong,part_holonym,fork
dust,hypernym,trash
dust,synonym,debris
dust,synonym,junk
dust,hypernym,material
dust,hypernym,stuff
dot,hypernym,disk
dot,hypernym,disc
dot,hypernym,saucer
dot,synonym,point
dot,synonym,pane
bridge,hypernym,structure
bridge,hypernym,construction
bridge,hyponym,overpass
bridge,part_meronym,arch
bridge,part_meronym,pier
bridge,part_holonym,nose
bridge,hypernym,cards
bridge,hypernym,support
bridge,hypernym,plate
bridge,hypernym,link
bridge,hypernym,tie
bridge,part_holonym,spectacles
bridge,part_holonym,eyeglasses
bridge,part_holonym,glasses
noodle,hypernym,pasta
noodle,synonym,bean
noodle,synonym,dome
award,hypernym,symbol
award,hyponym,decoration
award,hyponym,medal
award,hyponym,medallion
award,hyponym,palm
award,hyponym,ribbon
award,hyponym,trophy
award,hyponym,pennant
award,hyponym,crown
award,hyponym,seal
award,hyponym,letter
award,hypernym,gift
ribbons,hypernym,object
ribbons,hyponym,blade
ribbons,synonym,ribbon
ribbons,synonym,thread
ribbons,hypernym,award
ribbons,synonym,decoration
ribbons,synonym,medal
ribbons,synonym,medallion
ribbons,synonym,palm
ribbons,hypernym,strip
case,hyponym,piece
case,hyponym,bit
case,hyponym,time
case,hyponym,clip
case,synonym,event
case,synonym,suit
case,hypernym,container
case,hyponym,sleeve
case,hyponym,shoe
case,hyponym,wallet
case,hyponym,pocketbook
case,hyponym,baggage
case,hyponym,luggage
case,hyponym,briefcase
case,hypernym,person
case,hypernym,individual
case,hypernym,someone
case,hypernym,adult
case,synonym,character
case,synonym,font
case,synonym,face
case,hypernym,covering
case,hypernym,cover
case,hypernym,housing
case,hyponym,boot
case,hyponym,jacket
case,synonym,shell
case,synonym,casing
case,part_holonym,doorway
case,part_holonym,door
case,part_holonym,window
case,hypernym,receptacle
case,synonym,pillowcase
pony,hypernym,horse
pony,synonym,crib
pony,hypernym,glass
purse,hypernym,container
purse,synonym,bag
purse,synonym,handbag
purse,synonym,pocketbook
purse,part_meronym,clasp
purse,hypernym,bag
finial,hypernym,decoration
finial,hypernym,ornament
opening,hypernym,space
opening,hyponym,hole
opening,hyponym,crack
opening,hyponym,crevice
opening,hyponym,mouth
opening,hyponym,tear
opening,hyponym,window
opening,hyponym,pocket
opening,synonym,gap
opening,part_holonym,surface
opening,hyponym,cut
opening,hypernym,motion
opening,hyponym,vent
opening,hypernym,artifact
opening,hyponym,slit
opening,hyponym,gap
opening,hyponym,neck
opening,hyponym,port
opening,hyponym,spout
opening,hyponym,lattice
opening,hyponym,grille
opening,hyponym,exit
opening,hyponym,outlet
opening,hyponym,bell
opening,hyponym,muzzle
opening,hypernym,entrance
opening,hypernym,entryway
opening,hypernym,entry
opening,part_meronym,hatch
points,hypernym,ingredient
points,hyponym,intersection
points,synonym,point
points,hyponym,corner
points,hyponym,crossing
points,hyponym,place
points,hyponym,midair
points,hyponym,center
points,hyponym,spot
points,hyponym,root
points,synonym,detail
points,synonym,item
points,hyponym,peak
points,hyponym,top
points,hyponym,plane
points,hyponym,ladder
points,synonym,level
points,synonym,stage
points,hyponym,middle
points,hyponym,date
points,hyponym,end
points,hyponym,distance
points,hypernym,object
points,hypernym,target
points,hyponym,head
points,synonym,tip
points,synonym,peak
points,part_holonym,sword
points,part_holonym,blade
points,part_holonym,brand
points,part_holonym,steel
points,part_holonym,cone
points,part_holonym,pencil
points,part_holonym,knife
points,hypernym,disk
points,hypernym,disc
points,hypernym,saucer
points,synonym,dot
points,hypernym,unit
points,hypernym,head
points,hypernym,part
points,hypernym,portion
points,synonym,spot
points,hypernym,end
points,hypernym,terminal
points,hyponym,spike
points,part_holonym,needle
points,part_holonym,pin
points,hypernym,direction
points,synonym,stop
points,hypernym,mark
points,synonym,head
points,part_holonym,arrow
points,hypernym,muzzle
points,hypernym,outlet
prints,synonym,print
prints,hyponym,footprint
prints,hyponym,step
prints,hyponym,line
prints,synonym,mark
prints,hypernym,fabric
prints,hypernym,cloth
prints,hypernym,material
prints,hypernym,photograph
prints,hypernym,photo
prints,hypernym,picture
prints,hyponym,cutout
scaffolding,hypernym,system
surfers,hypernym,swimmer
surfers,synonym,surfer
surfers,synonym,surfboarder
fighter,hypernym,person
fighter,hypernym,individual
fighter,hypernym,someone
fighter,hyponym,butter
fighter,hypernym,airplane
fighter,hypernym,aeroplane
fighter,hypernym,plane
fighter,hypernym,protector
junk,hypernym,trash
junk,synonym,debris
junk,synonym,dust
junk,hypernym,boat
course,hyponym,shop
course,hyponym,stream
course,synonym,line
course,hypernym,direction
course,hypernym,way
course,hyponym,way
course,hyponym,path
course,hypernym,line
course,hyponym,round
course,hyponym,steps
course,hyponym,belt
course,hyponym,trail
course,synonym,path
course,synonym,track
course,hyponym,section
course,hyponym,dessert
course,part_holonym,meal
course,hypernym,layer
course,hypernym,bed
course,synonym,row
course,part_holonym,wall
course,hyponym,track
studs,hypernym,man
studs,synonym,stud
studs,hypernym,decoration
studs,hypernym,ornament
studs,synonym,rivet
studs,part_holonym,building
polish,hypernym,shine
polish,hyponym,glaze
droppings,hypernym,stool
droppings,hyponym,chip
droppings,synonym,dung
handlebars,hypernym,bar
handlebars,synonym,handlebar
handlebars,part_meronym,handle
handlebars,part_meronym,grip
handlebars,part_holonym,bicycle
handlebars,part_holonym,bike
handlebars,part_holonym,wheel
handlebars,part_holonym,cycle
barrette,hypernym,pin
ivy,hypernym,vine
owner,hyponym,letter
owner,hypernym,person
owner,hypernym,individual
owner,hypernym,someone
owner,hyponym,holder
ruler,hypernym,person
ruler,hypernym,individual
ruler,hypernym,someone
liquid,hyponym,alcohol
liquid,hyponym,beverage
liquid,hyponym,drink
liquid,hyponym,ink
liquid,hyponym,water
liquid,hyponym,liquor
design,hypernym,arrangement
design,hypernym,system
design,synonym,pattern
design,hypernym,decoration
design,hypernym,ornament
design,hyponym,marking
design,hyponym,device
design,hyponym,tattoo
design,hyponym,decal
design,hyponym,emblem
design,synonym,figure
design,hypernym,goal
design,hypernym,end
design,hyponym,view
muzzle,hypernym,opening
muzzle,hyponym,point
muzzle,part_holonym,gun
muzzle,hypernym,face
muzzle,part_meronym,snout
muzzle,part_holonym,head
bands,hyponym,pack
bands,hyponym,party
bands,hyponym,company
bands,synonym,set
bands,synonym,circle
bands,synonym,band
bands,synonym,lot
bands,part_meronym,section
bands,hypernym,stripe
bands,hypernym,streak
bands,hypernym,bar
bands,hyponym,collar
bands,synonym,stripe
bands,part_holonym,garment
bands,hypernym,range
bands,hypernym,strip
bands,hyponym,sweatband
bands,hyponym,strap
bands,hyponym,headband
bands,hyponym,wristband
bands,hyponym,armband
bands,hyponym,hoop
bands,hyponym,ring
bands,hyponym,bracelet
bands,hyponym,sash
bands,hyponym,weed
bands,hypernym,tissue
bands,hypernym,jewelry
bands,synonym,ring
bands,hypernym,belt
bands,hypernym,loop
company,hyponym,number
company,hypernym,set
company,hypernym,circle
company,hypernym,band
company,hypernym,lot
company,synonym,party
company,hypernym,unit
surfer,hypernym,swimmer
surfer,synonym,surfboarder
keys,hypernym,device
keys,synonym,key
keys,part_meronym,stem
keys,part_meronym,bit
keys,hypernym,pitch
keys,hypernym,space
keys,synonym,paint
keys,synonym,headstone
keys,part_holonym,arch
keys,hypernym,lever
keys,hyponym,tab
crust,hypernym,layer
crust,hyponym,plate
crust,hypernym,covering
crust,hypernym,cover
crumb,hypernym,bit
crumb,hypernym,bite
carts,hypernym,wagon
carts,synonym,cart
carts,hyponym,truck
carts,hyponym,wheelbarrow
carts,part_meronym,handle
carts,part_meronym,grip
cupola,hypernym,dome
escalator,hypernym,stairway
escalator,hypernym,staircase
gazelle,hypernym,antelope
needles,synonym,needle
needles,part_meronym,point
needles,part_meronym,eye
bags,hypernym,container
bags,hyponym,pouch
bags,hyponym,saddlebag
bags,hyponym,sack
bags,hyponym,skin
bags,hyponym,backpack
bags,hyponym,envelope
bags,hyponym,purse
bags,synonym,bag
bags,hyponym,home
bags,hyponym,plate
bags,synonym,base
bags,part_holonym,diamond
bags,part_holonym,infield
bags,synonym,handbag
bags,synonym,pocketbook
bags,synonym,purse
bags,part_meronym,clasp
bags,hypernym,baggage
bags,hypernym,luggage
bags,synonym,grip
bags,synonym,suitcase
bags,synonym,udder
bags,part_holonym,cow
bags,synonym,dish
sandals,hypernym,shoe
